# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-09-26 16:24:07 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d415a95a69.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d43a7a42e2.json
# random
#   seed = 1427371676
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/fit_gen_exp2_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 0.1
0,-69052.8,-1.76876,0.000185961,0.622538,12.2757,0.00267029,1.36923,1.50284,1,0,0
0,-69918.9,-8.91599,0.000183174,0.192084,15.5854,0.00264135,2.10147,1.58393,1,0,0
0,-69101.9,-2.34138,0.000175989,0.373588,10.8122,0.00341267,1.5934,1.53679,1,0,0
0,-68999,-4.3097,0.000165608,4.49689,10.7187,0.00249972,1.86577,1.50876,1,0,0
0,-69009.9,-4.20548,0.000173393,0.989345,8.55747,0.00285299,1.17252,1.50867,1,0,0
0,-69092.2,-4.78843,0.000185037,0.427471,14.9059,0.00252217,1.64588,1.48755,1,0,0
0,-69020.9,-2.21511,0.000183426,1.35928,11.6706,0.00232025,1.84096,1.53969,1,0,0
0,-69046.4,-5.79655,0.000173062,3.10646,16.8667,0.00303129,1.35075,1.58373,1,0,0
0,-69248.6,-1.70098,0.000166965,2.0858,12.3943,0.00325471,1.49119,1.51572,1,0,0
0,-69091.5,-1.8879,0.000175187,0.372234,11.1208,0.00311396,1.50119,1.56055,1,0,0
0,-69006.8,-0.624087,0.00018049,0.789769,11.1274,0.0030341,1.46275,1.54353,1,0,0
0,-69009.4,-0.606245,0.000176594,0.55813,11.4206,0.00261528,1.4277,1.52926,1,0,0
0,-69169.2,-5.57368,0.000155726,0.555161,11.8883,0.00300655,1.47884,1.57948,1,0,0
0,-68997.9,-0.907673,0.000174249,1.18439,10.6504,0.00293283,1.64611,1.51975,1,0,0
0,-69024.9,-0.64486,0.000177583,0.914901,12.7832,0.00280508,1.44939,1.50863,1,0,0
0,-68983,-2.02971,0.000180258,5.70604,11.0707,0.00287524,1.49223,1.53194,1,0,0
0,-69039.7,-0.704771,0.000175927,1.03216,11.8891,0.00264528,1.61183,1.55892,1,0,0
0,-69016.9,-0.743447,0.000179691,1.83875,11.1166,0.00284765,1.2424,1.54705,1,0,0
0,-69008.7,-2.6284,0.00017896,1.4534,11.145,0.00292223,1.00879,1.50635,1,0,0
0,-69052.2,-2.04967,0.00018328,1.3014,14.5355,0.0026596,1.51073,1.56063,1,0,0
0,-69003.3,-0.513847,0.000179993,1.96186,11.6256,0.00283689,1.33956,1.55082,1,0,0
0,-69055.4,-6.34299,0.000193151,0.684629,8.78388,0.00217118,1.40903,1.54589,1,0,0
0,-69009.1,-1.37327,0.00017347,2.31352,12.0712,0.00229197,1.35315,1.51764,1,0,0
0,-69008.2,-2.03165,0.000180955,0.713371,11.1871,0.00256968,1.80974,1.56171,1,0,0
0,-69051.8,-2.08508,0.00018387,2.16618,12.7058,0.00241582,1.32515,1.57001,1,0,0
0,-69085.4,-10.6143,0.000162921,0.510581,11.1607,0.00494614,1.77362,1.57141,1,0,0
0,-69060,-1.85289,0.000169117,1.5821,12.0683,0.00353145,1.29834,1.54738,1,0,0
0,-69085.4,-5.17726,0.000191854,1.05163,11.9075,0.00248299,1.05623,1.58714,1,0,0
0,-69108.9,-2.63819,0.0001907,1.61242,11.9698,0.00316722,1.2536,1.56173,1,0,0
0,-69027.2,-0.927278,0.000179556,0.504515,12.4662,0.00266941,1.44091,1.51836,1,0,0
0,-69036.2,-2.03629,0.000171385,0.762969,13.7078,0.00320157,1.73782,1.52304,1,0,0
0,-69017.6,-3.96406,0.000168249,0.563371,10.1394,0.00235851,1.96018,1.54092,1,0,0
0,-69276.7,-4.69411,0.000161608,3.89168,11.9707,0.00228549,1.28636,1.57313,1,0,0
0,-69005.9,-2.9908,0.000180012,1.71588,9.09813,0.00241532,1.62511,1.52741,1,0,0
0,-69011,-2.52952,0.000172495,0.542712,11.2941,0.00212175,1.42927,1.51281,1,0,0
0,-69027,-1.77227,0.000167602,0.669753,12.0155,0.00308164,1.27427,1.50638,1,0,0
0,-69043.8,-2.3248,0.00018052,0.427715,13.4642,0.0030001,1.61496,1.56499,1,0,0
0,-69097.4,-2.41351,0.000166907,1.59828,10.1006,0.00253823,1.74782,1.53032,1,0,0
0,-69067,-3.84181,0.000166213,2.03393,11.7443,0.00211051,1.08504,1.52874,1,0,0
0,-69067.9,-7.84369,0.000174208,0.451314,12.3338,0.00278335,1.44707,1.64475,1,0,0
0,-69042.8,-1.73052,0.000181865,2.30603,13.3519,0.00282611,1.39117,1.49845,1,0,0
0,-69023.9,-6.75993,0.000170502,6.78493,11.8511,0.00281121,1.12523,1.46074,1,0,0
0,-69053.4,-1.40782,0.000183261,0.985966,12.0024,0.00330308,1.62019,1.54863,1,0,0
0,-69077.1,-8.65922,0.000156754,5.60805,11.3695,0.00397339,1.12901,1.54912,1,0,0
0,-69074,-2.98653,0.000178504,1.03925,9.46662,0.00249704,1.10305,1.51913,1,0,0
0,-69058.2,-4.00933,0.000163698,0.710363,11.6854,0.00387674,1.4801,1.5514,1,0,0
0,-68953.4,-3.95521,0.000175153,2.98523,10.434,0.00349102,1.38786,1.48073,1,0,0
0,-69029.6,-1.678,0.000185366,2.49897,11.6904,0.00251148,1.26617,1.5153,1,0,0
0,-68948.3,-1.55329,0.000173121,3.42459,12.9222,0.00250765,1.55652,1.51822,1,0,0
0,-69008.5,-0.689871,0.000179572,1.097,11.585,0.00309583,1.6227,1.5448,1,0,0
0,-69021.2,-2.0393,0.00017607,2.41328,13.0465,0.00222545,1.51237,1.55805,1,0,0
0,-69017.1,-2.78955,0.000179097,0.610796,12.0605,0.00201869,1.55991,1.52634,1,0,0
0,-69009.5,-1.51488,0.000177775,1.15237,11.6289,0.00217055,1.34872,1.52075,1,0,0
0,-69012.6,-1.82112,0.000183171,0.766744,10.9326,0.00248813,1.1467,1.54456,1,0,0
0,-69062.5,-1.4008,0.000188198,1.07021,12.9868,0.00261248,1.3947,1.53176,1,0,0
0,-69024.6,-0.655205,0.000167614,1.17604,11.5206,0.0027644,1.39723,1.53158,1,0,0
0,-68934.9,-2.43999,0.000167036,3.47466,10.1231,0.00293608,1.47032,1.54997,1,0,0
0,-69021.2,-4.20362,0.000181809,7.58217,10.3184,0.002698,1.14613,1.51504,1,0,0
0,-69018.4,-3.88414,0.000186897,1.11001,10.3089,0.00283097,2.02998,1.55986,1,0,0
0,-69035,-1.88587,0.000180903,2.02767,11.3794,0.00213905,1.43563,1.53247,1,0,0
0,-69104.8,-1.84644,0.000175924,4.07149,12.7357,0.0027831,1.40543,1.56787,1,0,0
0,-68966.1,-1.47722,0.000178242,2.96389,10.082,0.00268171,1.3559,1.52648,1,0,0
0,-69021.9,-0.466456,0.000182343,1.4179,12.0625,0.00264184,1.32058,1.53749,1,0,0
0,-69027.3,-1.65259,0.000184316,0.784584,12.0291,0.00330153,1.63971,1.54641,1,0,0
0,-68999.6,-2.3083,0.000174365,0.951881,10.4688,0.00222039,1.19766,1.51626,1,0,0
0,-69020.3,-2.14718,0.000181583,0.846797,12.224,0.00253775,1.17792,1.57591,1,0,0
0,-69221.3,-1.06433,0.000171971,1.75537,11.0942,0.00302077,1.44989,1.56449,1,0,0
0,-69121.1,-2.68247,0.000180223,2.09733,10.1885,0.00227293,1.77325,1.53101,1,0,0
0,-68985.1,-2.4699,0.000177043,0.775798,8.99813,0.00285208,1.52207,1.53758,1,0,0
0,-69027.5,-3.03202,0.000186903,1.32012,10.5864,0.00230519,1.10501,1.53404,1,0,0
0,-70141.5,-3.70774,0.000172345,0.193421,13.5795,0.00257376,1.60099,1.51398,1,0,0
0,-68952.3,-2.58593,0.000162856,3.31222,12.0342,0.00314193,1.33915,1.53135,1,0,0
0,-69009.1,-4.83037,0.00018539,0.753584,9.27153,0.00206765,1.65512,1.53697,1,0,0
0,-71649.9,-4.38748,0.000179093,0.152579,10.8873,0.0025426,1.46778,1.49982,1,0,0
0,-69024.3,-3.31738,0.000176061,6.64836,13.0135,0.00230605,1.62177,1.53142,1,0,0
0,-69072.1,-5.86533,0.000161661,8.38669,9.90866,0.00243387,1.35321,1.53797,1,0,0
0,-69263.8,-5.34943,0.000181781,0.257055,16.3563,0.00263956,1.34283,1.51068,1,0,0
0,-69011.5,-5.07878,0.000181307,1.20323,11.5201,0.00353465,0.89417,1.55384,1,0,0
0,-69059.3,-6.61581,0.000178656,4.13711,13.0433,0.0023589,2.03801,1.47078,1,0,0
0,-69433.1,-3.2417,0.000163176,0.294135,10.7964,0.00268808,1.42369,1.53921,1,0,0
0,-69003.6,-2.81141,0.000167764,0.871643,9.1805,0.00253634,1.47311,1.53004,1,0,0
0,-69028.7,-7.62696,0.000191042,5.9282,10.376,0.00216759,1.59783,1.59441,1,0,0
0,-69056.4,-1.74594,0.000178703,1.01843,12.7588,0.00263764,1.89354,1.51877,1,0,0
0,-69072.9,-1.7845,0.000178911,1.6158,11.5939,0.0033212,1.11724,1.52213,1,0,0
0,-68991.5,-1.57163,0.000174899,1.11649,10.0225,0.00334821,1.42949,1.52804,1,0,0
0,-69181.8,-3.00124,0.000172609,1.67334,10.1822,0.00226803,1.0933,1.51968,1,0,0
0,-69021.9,-0.293251,0.000176764,1.42288,12.9394,0.0028076,1.34671,1.54114,1,0,0
0,-69021.8,-1.42975,0.0001699,1.05806,10.804,0.00272293,1.31142,1.50092,1,0,0
0,-69024.4,-0.859805,0.000174363,0.794413,13.0081,0.00282926,1.66703,1.5442,1,0,0
0,-69002.5,-3.36753,0.000175276,1.83655,13.5253,0.00274724,2.01118,1.57176,1,0,0
0,-69009.4,-1.20571,0.000171788,0.710855,11.361,0.00274648,1.16017,1.52169,1,0,0
0,-69026.7,-1.92487,0.000169717,1.51573,12.0271,0.00247573,1.08816,1.54692,1,0,0
0,-69019.8,-2.61364,0.000174011,1.9934,10.5034,0.00214364,1.19184,1.5295,1,0,0
0,-69005,-5.34163,0.000175492,3.26977,15.6141,0.00325217,1.53221,1.47872,1,0,0
0,-69058.4,-2.17815,0.000188613,2.38999,12.5291,0.00237935,1.48247,1.52252,1,0,0
0,-69000.6,-4.40903,0.000177222,0.712651,9.94822,0.00354415,1.46518,1.59324,1,0,0
0,-69102.4,-3.98568,0.000159178,2.55681,13.5507,0.00324146,1.48647,1.5222,1,0,0
0,-69008.2,-3.6185,0.000172164,0.651384,10.2006,0.0032686,1.86987,1.57061,1,0,0
0,-69028.1,-2.22157,0.000180288,0.837185,13.1314,0.00360625,1.62988,1.54279,1,0,0
0,-69032.1,-2.56987,0.00017137,2.48196,13.925,0.00329278,1.24269,1.50705,1,0,0
0,-68936,-2.63231,0.000184955,3.1887,10.2569,0.00323544,1.63638,1.53202,1,0,0
0,-69038.8,-2.06789,0.000181424,0.587384,13.4987,0.00263096,1.80516,1.52796,1,0,0
0,-69052.3,-4.65856,0.000185455,0.524093,13.7518,0.00372072,1.21271,1.56988,1,0,0
0,-68983.4,-3.21917,0.00017404,0.828507,8.69664,0.00261094,1.49618,1.51927,1,0,0
0,-69003.5,-4.34068,0.000174009,0.668934,9.83606,0.00242718,1.84943,1.5841,1,0,0
0,-69204.1,-4.17361,0.00019089,1.6101,9.84294,0.00354794,1.58973,1.52028,1,0,0
0,-69136.7,-1.38799,0.000173047,2.07472,10.8458,0.00293799,1.50854,1.4997,1,0,0
0,-69134.1,-2.06925,0.000183425,1.67058,12.475,0.00218512,1.48145,1.51369,1,0,0
0,-69048.2,-2.64009,0.000171276,0.522922,14.1367,0.00226636,1.42109,1.55088,1,0,0
0,-69106.4,-4.18428,0.000161238,1.05434,10.2037,0.00350874,1.41819,1.56214,1,0,0
0,-69077.6,-4.81844,0.000193667,1.42074,10.1902,0.0037136,1.57738,1.5252,1,0,0
0,-68988.7,-2.52979,0.000175871,6.1733,11.0228,0.00286352,1.2011,1.5398,1,0,0
0,-69003.5,-1.52054,0.000183539,3.08735,12.4559,0.00242601,1.35909,1.53417,1,0,0
0,-69038.1,-3.96097,0.000177975,0.780808,14.1439,0.00259453,2.15028,1.54607,1,0,0
0,-69070.5,-3.3999,0.000179029,0.370381,12.5029,0.00237452,1.22071,1.48901,1,0,0
0,-69015.1,-2.19243,0.000180604,0.681684,11.8491,0.0022165,1.17374,1.54645,1,0,0
0,-69218.2,-7.9801,0.000202607,2.63828,14.8025,0.00293707,1.83146,1.55759,1,0,0
0,-70101.1,-6.6966,0.000190665,0.169302,12.2024,0.00213012,1.17877,1.55318,1,0,0
0,-68995.6,-3.58634,0.000169023,2.30278,9.29133,0.0033619,1.64964,1.54473,1,0,0
0,-69051.2,-2.41961,0.000175626,2.17348,13.4097,0.00279965,1.30742,1.48326,1,0,0
0,-69064.5,-3.12468,0.00016647,0.965428,14.6115,0.00299533,1.24392,1.50092,1,0,0
0,-69090.2,-4.711,0.00018018,2.10987,14.8675,0.00223054,1.98248,1.55019,1,0,0
0,-69010.5,-0.375023,0.000176039,1.47502,11.7365,0.00251045,1.48275,1.54596,1,0,0
0,-70099.3,-3.46384,0.000173748,0.248848,9.76126,0.00270694,1.2061,1.53344,1,0,0
0,-69008.3,-1.65724,0.000177174,0.532209,10.7044,0.00310768,1.20397,1.5493,1,0,0
0,-69034.9,-0.986113,0.00017056,1.34847,13.181,0.00245636,1.38251,1.5451,1,0,0
0,-69219.6,-1.34175,0.000170789,2.10581,12.8713,0.00307663,1.21586,1.54893,1,0,0
0,-69019.8,-3.38101,0.00017813,1.33206,12.3454,0.00366571,1.06628,1.50805,1,0,0
0,-69054.1,-5.42453,0.000177809,2.63579,8.41475,0.00232689,1.46157,1.57234,1,0,0
0,-69026.9,-3.05023,0.000169363,2.9549,12.5122,0.00223426,1.12956,1.51824,1,0,0
0,-69498.6,-6.79617,0.000178029,0.127828,8.78078,0.0029286,1.22221,1.52772,1,0,0
0,-69173.5,-6.63734,0.000195234,1.07998,16.643,0.00248805,1.20276,1.52059,1,0,0
0,-69042.2,-2.97126,0.000188008,0.61367,10.3705,0.00323939,1.20912,1.51814,1,0,0
0,-69096.9,-3.61262,0.000174314,1.01709,12.7894,0.00240475,0.993969,1.49682,1,0,0
0,-69060.7,-3.21815,0.000179986,0.995157,15.1044,0.00327156,1.27105,1.50023,1,0,0
0,-69037.4,-2.51841,0.000176005,2.01471,10.9787,0.00216841,1.24334,1.50498,1,0,0
0,-69026.8,-1.27154,0.000175941,1.25415,13.238,0.00242469,1.59401,1.55745,1,0,0
0,-69084.6,-4.25449,0.000171151,0.362713,14.4589,0.0025235,1.69557,1.57866,1,0,0
0,-69013.4,-1.34587,0.000183173,0.656749,11.084,0.0025322,1.43583,1.55811,1,0,0
0,-68996.7,-4.24535,0.000174721,5.21715,13.807,0.00292685,1.05239,1.56573,1,0,0
0,-69076.5,-1.18101,0.000180756,1.03531,10.824,0.00294633,1.18977,1.55104,1,0,0
0,-69048.6,-3.40444,0.000187141,0.646219,13.0243,0.00235953,1.70511,1.57206,1,0,0
0,-69017.2,-3.18343,0.000180746,0.5327,11.4681,0.00380426,1.67612,1.54309,1,0,0
0,-69045.1,-1.74961,0.000168687,2.20798,13.6461,0.00264723,1.35056,1.50888,1,0,0
0,-69131.8,-3.18635,0.00017812,0.375903,9.39038,0.00274613,1.50498,1.50641,1,0,0
0,-69035.1,-1.98438,0.000178196,0.92396,13.4079,0.00332521,1.62658,1.50444,1,0,0
0,-69101.3,-6.55434,0.00017933,12.1201,13.215,0.0027847,1.17021,1.48147,1,0,0
0,-69027.7,-1.11965,0.000183841,1.39608,12.2694,0.0023984,1.34958,1.54795,1,0,0
0,-69054.6,-2.56369,0.000177394,0.925441,15.3222,0.00262593,1.63483,1.55613,1,0,0
0,-69098.2,-3.52095,0.000193823,0.604225,12.375,0.00275584,1.79476,1.53269,1,0,0
0,-69020.6,-4.01378,0.000176864,0.497324,9.22975,0.00280771,1.08134,1.55921,1,0,0
0,-69040.8,-2.96774,0.00016208,2.52675,11.2648,0.00254924,1.22301,1.51389,1,0,0
0,-69180.8,-3.45268,0.000166143,2.77014,13.0701,0.00307096,1.57043,1.5849,1,0,0
0,-69146.6,-4.77337,0.000169395,2.77234,13.7483,0.00273957,1.39493,1.60924,1,0,0
0,-69056.5,-2.70396,0.000183857,1.82359,14.3673,0.00235228,1.18818,1.52974,1,0,0
0,-69051.4,-3.07912,0.000167756,0.618192,14.0508,0.00237122,1.70993,1.51383,1,0,0
0,-70447.5,-3.77439,0.000182505,0.202641,10.5505,0.00240911,1.44275,1.55462,1,0,0
0,-69209.1,-6.1825,0.000153149,0.402734,12.5493,0.00286564,1.25028,1.54646,1,0,0
0,-69039.1,-2.2274,0.000184924,3.07609,11.0885,0.00307038,1.38767,1.56848,1,0,0
0,-69028.6,-1.67231,0.000171825,3.65863,13.6197,0.00297747,1.34532,1.53006,1,0,0
0,-69006,-1.32701,0.000175409,2.50925,11.4542,0.00239321,1.55911,1.55597,1,0,0
0,-69048.2,-4.84162,0.000188001,0.636965,11.1204,0.00364481,1.02603,1.51775,1,0,0
0,-69033.2,-3.77911,0.000169268,7.87155,11.5319,0.00336218,1.56513,1.53077,1,0,0
0,-69070.6,-7.3398,0.000170263,0.952729,15.8869,0.00442318,1.26762,1.52992,1,0,0
0,-68954.6,-3.38677,0.000175034,3.28828,13.1159,0.0024478,2.03071,1.52899,1,0,0
0,-69000.8,-0.751124,0.000177781,0.872377,10.8211,0.003078,1.28745,1.52724,1,0,0
0,-69017.6,-2.4935,0.000168868,1.23536,11.1995,0.0022853,1.84831,1.53827,1,0,0
0,-69103.8,-4.66289,0.000173047,0.318978,14.3997,0.00234004,1.90575,1.55292,1,0,0
0,-69079.8,-5.25951,0.000185347,0.405748,14.946,0.00217051,1.1152,1.53407,1,0,0
0,-69018.9,-4.22025,0.00018021,3.75922,15.1431,0.00306426,1.63147,1.49333,1,0,0
0,-69192.7,-1.03605,0.000178691,2.84272,12.1786,0.00292811,1.21259,1.53894,1,0,0
0,-69085.2,-4.08896,0.000173038,1.00919,8.50415,0.00300312,1.17403,1.54524,1,0,0
0,-68955.6,-4.89216,0.000176391,2.04994,8.04452,0.00265192,1.61643,1.52698,1,0,0
0,-69460.3,-7.00501,0.000170263,0.238903,12.7674,0.00187297,1.46919,1.58088,1,0,0
0,-69019.4,-3.41276,0.000166948,0.563395,10.56,0.00322689,1.66881,1.49456,1,0,0
0,-69037.4,-1.60104,0.000175547,1.1702,14.0947,0.00310874,1.23944,1.55407,1,0,0
0,-69062.8,-4.65108,0.000172041,2.26309,14.0659,0.00285355,1.6055,1.60797,1,0,0
0,-69024.7,-1.04991,0.000174023,1.06605,12.2444,0.00287662,1.40973,1.57405,1,0,0
0,-69064.1,-1.92913,0.000177591,2.0706,9.42566,0.00255237,1.45284,1.53264,1,0,0
0,-69015.1,-0.498069,0.000178447,1.49815,11.8408,0.0030152,1.63134,1.53191,1,0,0
0,-69030.6,-1.59796,0.000175046,2.03733,9.91181,0.00257307,1.56945,1.51822,1,0,0
0,-69100.1,-3.19392,0.000187798,1.61279,15.2499,0.00263691,1.36191,1.5564,1,0,0
0,-69026,-5.86195,0.000180155,4.17873,12.7841,0.00194687,1.45286,1.58931,1,0,0
0,-69154.8,-2.03924,0.000173374,4.04648,11.9643,0.00264805,1.19039,1.50938,1,0,0
0,-69246.8,-1.45862,0.000166036,1.7472,12.2405,0.00319421,1.36018,1.52356,1,0,0
0,-69028.7,-1.2979,0.000181262,0.543433,12.8567,0.00267732,1.50558,1.55855,1,0,0
0,-69026.1,-1.19829,0.00017503,0.45007,11.4369,0.00320401,1.46357,1.53605,1,0,0
0,-69040.6,-2.43679,0.00018031,1.25826,14.0832,0.00269355,1.22875,1.57765,1,0,0
0,-69012.4,-1.72207,0.000175571,0.51267,10.9217,0.00332099,1.25186,1.54465,1,0,0
0,-69045,-6.48784,0.000170827,8.00834,11.2503,0.00369548,1.47665,1.59182,1,0,0
0,-69051.4,-1.48372,0.000166277,0.757101,13.2951,0.00290614,1.31727,1.52987,1,0,0
0,-68924.7,-2.24866,0.000172085,3.48193,11.4975,0.00299047,1.28677,1.49382,1,0,0
0,-69026.3,-1.35522,0.000175445,0.530431,12.9195,0.00250897,1.34868,1.51019,1,0,0
0,-69006.6,-1.65737,0.000175192,1.31309,10.948,0.00272246,1.25567,1.57872,1,0,0
0,-69016.6,-1.76796,0.000175856,2.2813,12.4558,0.00312299,1.6794,1.56897,1,0,0
0,-69031.7,-1.18543,0.00018454,1.30283,12.045,0.00235855,1.50097,1.52954,1,0,0
0,-69007.2,-0.494415,0.000178412,1.39915,11.5342,0.00288447,1.62317,1.54786,1,0,0
0,-69017.5,-1.18113,0.0001698,2.5367,12.1563,0.00311196,1.32949,1.51942,1,0,0
0,-69021.8,-1.06784,0.000182657,1.97201,12.5967,0.00242023,1.47255,1.54365,1,0,0
0,-70107.1,-4.29396,0.000177862,0.21327,10.4563,0.00216477,1.30149,1.54745,1,0,0
0,-68999.2,-1.36392,0.000177949,0.725872,10.2804,0.00263246,1.55984,1.5117,1,0,0
0,-69025.2,-1.83188,0.000176901,1.34295,13.0643,0.00221623,1.61675,1.51628,1,0,0
0,-69026.1,-1.62382,0.000179172,1.57946,12.533,0.00291834,1.06194,1.54071,1,0,0
0,-69079,-3.79236,0.000189548,1.86609,14.4839,0.00281652,1.84653,1.51811,1,0,0
0,-69073.6,-2.79657,0.000162275,1.29083,13.2747,0.00249358,1.20409,1.52273,1,0,0
0,-69284.7,-4.33781,0.000161776,4.04487,11.4639,0.00258144,1.13925,1.565,1,0,0
0,-69084.4,-1.95346,0.000165955,1.59776,10.3834,0.00266364,1.44246,1.50765,1,0,0
0,-69086.5,-2.15601,0.000184056,0.382354,11.0527,0.00309609,1.38594,1.55683,1,0,0
0,-69001.6,-1.53113,0.000179733,1.46539,10.3107,0.00317115,1.20305,1.52621,1,0,0
0,-69084.8,-1.57659,0.000179884,2.16471,10.3109,0.00321057,1.30742,1.51949,1,0,0
0,-69040.6,-2.91126,0.000175328,2.64899,12.118,0.00237189,1.59371,1.48257,1,0,0
0,-69011.5,-2.02794,0.000167367,0.994703,10.8041,0.00243689,1.357,1.50194,1,0,0
0,-69047.2,-1.61494,0.000165622,1.22967,11.5024,0.00273245,1.56088,1.56275,1,0,0
0,-69031.4,-3.7165,0.00016459,4.28219,12.4443,0.00277414,1.34549,1.48828,1,0,0
0,-69044.6,-2.73218,0.000182346,1.31903,13.5492,0.00243203,1.06623,1.51488,1,0,0
0,-69012.1,-0.828927,0.000170861,0.745655,11.056,0.00260456,1.49535,1.54831,1,0,0
0,-69111.4,-1.75185,0.000168929,1.65583,12.7857,0.00227737,1.2611,1.52954,1,0,0
0,-69035.7,-1.81927,0.00017792,1.06157,12.9799,0.00291622,1.06772,1.55277,1,0,0
0,-69064.6,-3.38885,0.000166867,0.942188,13.4269,0.00233402,1.83636,1.56243,1,0,0
0,-68979.7,-4.79572,0.000164585,5.3198,9.67677,0.00319379,1.53687,1.5084,1,0,0
0,-69036.5,-1.55198,0.000178628,1.53675,13.4864,0.00286851,1.43141,1.57522,1,0,0
0,-69006.5,-4.68003,0.000187925,5.01267,10.5316,0.0020861,1.37023,1.52785,1,0,0
0,-69007.7,-4.4511,0.00016968,0.873879,10.7234,0.00211222,1.1883,1.48468,1,0,0
0,-69054.3,-3.86771,0.000185412,0.692994,12.6064,0.00202834,1.37365,1.49981,1,0,0
0,-69017.9,-0.543708,0.00017467,0.809843,12.395,0.00256182,1.38327,1.55171,1,0,0
0,-69063.7,-3.34225,0.000165553,0.418037,12.2646,0.00337468,1.37709,1.49978,1,0,0
0,-69032.4,-1.35656,0.000184529,1.4886,12.3806,0.00287862,1.17684,1.55077,1,0,0
0,-69081.5,-5.06193,0.000185742,0.703748,13.6242,0.00359482,1.37686,1.47475,1,0,0
0,-69030.2,-1.06707,0.000177527,0.670841,13.5273,0.00259648,1.58585,1.54011,1,0,0
0,-69109.3,-5.29347,0.000189141,0.804942,16.6429,0.00285299,1.5645,1.56513,1,0,0
0,-69124.8,-4.91387,0.000154484,1.49472,10.6348,0.00297448,1.47287,1.51762,1,0,0
0,-69047.7,-2.68214,0.000166041,0.679748,10.8114,0.00300756,1.42827,1.57864,1,0,0
0,-69027.8,-1.28826,0.000182349,0.5183,11.4719,0.00260936,1.37239,1.51229,1,0,0
0,-69080.2,-7.86376,0.000194403,1.09389,12.1899,0.00391474,1.54231,1.60515,1,0,0
0,-68989.7,-5.26674,0.000189274,3.29086,11.6197,0.00230185,1.9649,1.49786,1,0,0
0,-69047.3,-2.27219,0.000176713,1.33859,14.6638,0.00281128,1.46694,1.57525,1,0,0
0,-68988.4,-0.859809,0.000177673,2.34377,10.8516,0.00293874,1.25859,1.53796,1,0,0
0,-69047.2,-0.602368,0.000182527,1.0051,10.94,0.00288787,1.4457,1.5419,1,0,0
0,-69020,-1.62824,0.000178373,1.32534,12.4086,0.00259729,1.47344,1.58275,1,0,0
0,-69077.6,-3.3383,0.000159721,0.817877,10.4448,0.00252594,1.51714,1.54644,1,0,0
0,-69070.1,-3.18456,0.000170119,1.13489,15.2559,0.00322464,1.34848,1.56699,1,0,0
0,-69076.5,-2.97314,0.000192593,0.957924,11.2754,0.00296343,1.15781,1.54961,1,0,0
0,-69048.3,-1.5092,0.000185268,0.997907,13.4666,0.0030107,1.25917,1.52395,1,0,0
0,-69004.8,-0.744739,0.000175052,0.919398,11.0328,0.00307296,1.63054,1.53952,1,0,0
0,-69150.1,-2.10098,0.000167499,2.79292,13.6354,0.00280591,1.66365,1.52384,1,0,0
0,-69085.9,-2.56817,0.000191233,0.961056,11.944,0.00251201,1.26419,1.50848,1,0,0
0,-69071.3,-2.10102,0.000169266,0.972754,12.8847,0.00330631,1.55998,1.56954,1,0,0
0,-69074.4,-4.2006,0.000166577,8.0964,13.0001,0.00253454,1.28685,1.55629,1,0,0
0,-69090.4,-3.35106,0.000194657,1.25389,12.0485,0.00327199,1.49764,1.55773,1,0,0
0,-69146.8,-0.877699,0.000175118,2.78014,11.6283,0.00294513,1.55992,1.5174,1,0,0
0,-69023.8,-3.91765,0.000172451,0.472505,11.7156,0.0026553,2.19333,1.54498,1,0,0
0,-68990.6,-5.03384,0.000175682,0.647609,9.02844,0.00210451,1.64766,1.50455,1,0,0
0,-69016.5,-1.11667,0.000172184,0.602786,11.8366,0.00330249,1.43514,1.54091,1,0,0
0,-69002.8,-4.30155,0.000187139,3.50892,11.354,0.00261771,1.0404,1.49656,1,0,0
0,-69005.3,-1.55124,0.0001799,4.28909,12.3964,0.00249097,1.40544,1.53661,1,0,0
