"","lp__","lp_approx__","I","m","lam","gamma","beta","alpha","k","tau","delta",".chain",".iteration",".draw"
"1252",-283.522,-1.10315,1.92326,0.950176,0.496161,3.47961,0.710131,1.51179,1,0,0,1,1252,1252
"1253",-286.964,-1.93635,1.88294,0.902399,0.592114,3.42125,0.65305,1.47706,1,0,0,1,1253,1253
"1254",-286.791,-3.15985,1.87151,0.900426,0.564181,3.53371,0.667469,1.53723,1,0,0,1,1254,1254
"1255",-284.275,-3.08667,1.9207,0.929561,0.410931,3.3743,0.642923,1.48552,1,0,0,1,1255,1255
"1256",-289.388,-3.3717,1.94662,0.901636,0.546387,3.51234,0.7407,1.44786,1,0,0,1,1256,1256
"1257",-285.895,-1.78599,1.90631,0.923099,0.450694,3.40768,0.719325,1.45252,1,0,0,1,1257,1257
"1258",-284.502,-1.85707,1.93036,0.964034,0.576197,3.47669,0.738321,1.50097,1,0,0,1,1258,1258
"1259",-285.639,-4.35101,1.89314,0.912021,0.604744,3.71292,0.644389,1.4462,1,0,0,1,1259,1259
"1260",-282.629,-0.419872,1.87204,0.951424,0.490399,3.53901,0.718544,1.47842,1,0,0,1,1260,1260
"1261",-285.628,-1.95094,1.92243,0.924941,0.492562,3.41569,0.658329,1.45505,1,0,0,1,1261,1261
"1262",-286.199,-4.03286,1.81575,0.901285,0.477121,3.49045,0.743945,1.46534,1,0,0,1,1262,1262
"1263",-283.624,-1.24728,1.9171,0.949158,0.422858,3.50915,0.724632,1.48486,1,0,0,1,1263,1263
"1264",-283.465,-1.15769,1.91678,0.953366,0.424581,3.48406,0.715624,1.49083,1,0,0,1,1264,1264
"1265",-286.074,-1.87445,1.89132,0.940009,0.616166,3.46415,0.718777,1.44829,1,0,0,1,1265,1265
"1266",-285.745,-4.42717,1.82003,0.979352,0.635353,3.42097,0.736478,1.4753,1,0,0,1,1266,1266
"1267",-292.639,-9.89433,1.80038,0.975349,0.827063,3.643,0.672325,1.50581,1,0,0,1,1267,1267
"1268",-284.399,-2.41981,1.84437,0.980404,0.618341,3.44205,0.692545,1.49802,1,0,0,1,1268,1268
"1269",-286.389,-2.74794,1.90483,0.95992,0.60649,3.32573,0.654763,1.48256,1,0,0,1,1269,1269
"1270",-288.265,-4.97779,1.80069,0.884232,0.51293,3.44125,0.6849,1.49623,1,0,0,1,1270,1270
"1271",-286.217,-2.7461,1.8907,0.932137,0.52758,3.28285,0.65678,1.49,1,0,0,1,1271,1271
"1272",-283.301,-1.26636,1.88922,0.940585,0.430426,3.61505,0.668483,1.48393,1,0,0,1,1272,1272
"1273",-284.284,-2.49891,1.87907,0.938148,0.493965,3.60277,0.77635,1.4666,1,0,0,1,1273,1273
"1274",-282.646,-0.560649,1.8856,0.928092,0.487419,3.57504,0.681569,1.46651,1,0,0,1,1274,1274
"1275",-286.599,-3.41546,1.91724,0.961784,0.572524,3.52509,0.79061,1.46693,1,0,0,1,1275,1275
"1276",-284.639,-2.05721,1.89663,0.950931,0.427757,3.39998,0.710514,1.44916,1,0,0,1,1276,1276
"1277",-282.785,-0.626257,1.88376,0.941038,0.480276,3.49183,0.662177,1.47076,1,0,0,1,1277,1277
"1278",-284.733,-1.21055,1.88388,0.944637,0.626124,3.47686,0.667096,1.48379,1,0,0,1,1278,1278
"1279",-287.996,-4.51474,1.85182,0.911442,0.450305,3.46484,0.72516,1.54922,1,0,0,1,1279,1279
"1280",-295.95,-8.24929,1.96138,0.974609,0.629468,3.36701,0.765293,1.42167,1,0,0,1,1280,1280
"1281",-282.987,-1.17659,1.91417,0.973461,0.488,3.57195,0.727772,1.46692,1,0,0,1,1281,1281
"1282",-285.95,-3.0034,1.86343,0.882525,0.415156,3.46461,0.694712,1.5149,1,0,0,1,1282,1282
"1283",-287.891,-3.21549,1.96113,0.914727,0.612482,3.51874,0.665605,1.48228,1,0,0,1,1283,1283
"1284",-284.128,-1.84006,1.90676,0.974795,0.434745,3.60945,0.65795,1.49269,1,0,0,1,1284,1284
"1285",-284.744,-1.50083,1.86296,0.900039,0.52495,3.48636,0.656304,1.47584,1,0,0,1,1285,1285
"1286",-285.005,-2.46829,1.85837,0.95441,0.581419,3.40559,0.68182,1.44452,1,0,0,1,1286,1286
"1287",-285.161,-2.48901,1.83989,0.904263,0.425765,3.50696,0.69425,1.50317,1,0,0,1,1287,1287
"1288",-282.82,-1.19119,1.91167,0.987185,0.544164,3.49298,0.665489,1.4742,1,0,0,1,1288,1288
"1289",-286.947,-2.69078,1.8953,0.920578,0.447844,3.36645,0.718876,1.44263,1,0,0,1,1289,1289
"1290",-282.874,-0.928026,1.89154,0.944992,0.48141,3.50807,0.650586,1.47017,1,0,0,1,1290,1290
"1291",-285.851,-2.33926,1.87289,0.919363,0.475034,3.38246,0.697505,1.44148,1,0,0,1,1291,1291
"1292",-283.889,-3.553,1.93542,0.970584,0.430761,3.44153,0.63788,1.51214,1,0,0,1,1292,1292
"1293",-285.917,-2.60963,1.94422,0.937176,0.457879,3.49997,0.6935,1.44289,1,0,0,1,1293,1293
"1294",-285.075,-2.61722,1.94321,0.909283,0.419097,3.46579,0.664583,1.48281,1,0,0,1,1294,1294
"1295",-283.78,-0.460085,1.89882,0.949487,0.529045,3.43377,0.719382,1.48509,1,0,0,1,1295,1295
"1296",-284.574,-3.87919,1.96424,0.942139,0.477632,3.64402,0.739897,1.50653,1,0,0,1,1296,1296
"1297",-284.312,-2.94629,1.8489,0.944353,0.403911,3.37484,0.670059,1.49647,1,0,0,1,1297,1297
"1298",-286.025,-4.04163,1.90254,0.97493,0.670052,3.54729,0.714568,1.43108,1,0,0,1,1298,1298
"1299",-284.672,-1.43652,1.88536,0.906052,0.491567,3.51851,0.708191,1.44721,1,0,0,1,1299,1299
"1300",-283.982,-2.44282,1.8818,1.00176,0.405384,3.45654,0.66596,1.48482,1,0,0,1,1300,1300
"1301",-285.603,-3.66702,1.83776,0.867888,0.559105,3.61543,0.683922,1.4719,1,0,0,1,1301,1301
"1302",-285.052,-2.12165,1.92833,0.922364,0.475657,3.39726,0.664262,1.51013,1,0,0,1,1302,1302
"1303",-287.329,-5.27639,1.87192,0.831437,0.501717,3.6301,0.703911,1.45323,1,0,0,1,1303,1303
"1304",-284.007,-1.97024,1.89143,0.936692,0.383616,3.60171,0.69224,1.48291,1,0,0,1,1304,1304
"1305",-284.846,-2.12455,1.93749,0.948473,0.519463,3.39869,0.653329,1.49525,1,0,0,1,1305,1305
"1306",-284.277,-2.11829,1.93089,0.909912,0.411367,3.5043,0.670787,1.479,1,0,0,1,1306,1306
"1307",-284.757,-2.29194,1.9251,0.962387,0.564981,3.46153,0.637458,1.49925,1,0,0,1,1307,1307
"1308",-284.002,-1.29433,1.87371,0.96118,0.414276,3.55212,0.714057,1.48996,1,0,0,1,1308,1308
"1309",-286.773,-1.98099,1.92098,0.906467,0.552476,3.48838,0.672068,1.44856,1,0,0,1,1309,1309
"1310",-287.132,-3.88825,1.86512,0.915828,0.411883,3.33959,0.743831,1.51343,1,0,0,1,1310,1310
"1311",-286.783,-2.35799,1.86403,0.985907,0.45874,3.60609,0.671056,1.51632,1,0,0,1,1311,1311
"1312",-283.565,-2.72921,1.86437,0.897455,0.557781,3.67889,0.689831,1.4552,1,0,0,1,1312,1312
"1313",-284.551,-3.02797,1.88388,0.97251,0.686359,3.52974,0.747074,1.4994,1,0,0,1,1313,1313
"1314",-284.67,-3.85174,1.88225,0.901817,0.404952,3.40992,0.629713,1.46397,1,0,0,1,1314,1314
"1315",-284.624,-2.51148,1.91368,0.985438,0.408584,3.5392,0.676183,1.51423,1,0,0,1,1315,1315
"1316",-284.011,-2.30438,1.90275,1.00383,0.542544,3.67887,0.677537,1.48363,1,0,0,1,1316,1316
"1317",-284.265,-2.93582,1.90929,0.991385,0.703098,3.5362,0.705642,1.47826,1,0,0,1,1317,1317
"1318",-291.725,-6.05594,1.9939,0.881576,0.441982,3.45765,0.698227,1.46604,1,0,0,1,1318,1318
"1319",-285.099,-3.49868,1.86145,0.897516,0.466918,3.68017,0.726705,1.52173,1,0,0,1,1319,1319
"1320",-290.517,-4.39252,1.95751,0.942572,0.661808,3.42624,0.661965,1.45613,1,0,0,1,1320,1320
"1321",-284.635,-2.24694,1.85072,0.907706,0.411145,3.43471,0.702328,1.47749,1,0,0,1,1321,1321
"1322",-285.702,-4.25923,1.92188,1.00075,0.668972,3.56913,0.660873,1.52002,1,0,0,1,1322,1322
"1323",-283.377,-2.32987,1.91402,0.982238,0.539985,3.65123,0.697798,1.51905,1,0,0,1,1323,1323
"1324",-284.97,-1.86979,1.93058,0.940873,0.642783,3.55236,0.683327,1.48829,1,0,0,1,1324,1324
"1325",-285.406,-2.54676,1.8677,0.883,0.549323,3.57996,0.723768,1.51591,1,0,0,1,1325,1325
"1326",-287.384,-2.15679,1.89772,0.926876,0.587192,3.31808,0.691841,1.49887,1,0,0,1,1326,1326
"1327",-284.341,-3.05227,1.85031,0.951583,0.393873,3.44058,0.70238,1.45115,1,0,0,1,1327,1327
"1328",-287.885,-2.81941,1.87642,0.86454,0.474296,3.43861,0.716199,1.45829,1,0,0,1,1328,1328
"1329",-283.574,-1.68006,1.93267,0.93904,0.507131,3.60843,0.739619,1.4783,1,0,0,1,1329,1329
"1330",-285.689,-4.06328,1.86405,0.907716,0.447233,3.69768,0.743775,1.52275,1,0,0,1,1330,1330
"1331",-283.838,-0.412002,1.88336,0.926254,0.505853,3.4426,0.700407,1.49726,1,0,0,1,1331,1331
"1332",-283.979,-2.36659,1.88002,0.932522,0.494507,3.71642,0.656017,1.47019,1,0,0,1,1332,1332
"1333",-286.984,-3.25531,1.93642,0.935632,0.639897,3.46024,0.681084,1.52508,1,0,0,1,1333,1333
"1334",-284.719,-2.05693,1.83967,0.933526,0.486276,3.36592,0.692825,1.4849,1,0,0,1,1334,1334
"1335",-285.436,-5.23223,1.90534,1.07182,0.490973,3.48752,0.687848,1.44675,1,0,0,1,1335,1335
"1336",-282.749,-1.87159,1.86639,0.991995,0.601388,3.60566,0.707282,1.48812,1,0,0,1,1336,1336
"1337",-284.015,-4.48767,1.95076,1.00407,0.645383,3.65658,0.687662,1.49473,1,0,0,1,1337,1337
"1338",-293.409,-6.35066,1.8777,1.04467,0.475874,3.72278,0.775543,1.49216,1,0,0,1,1338,1338
"1339",-286.501,-4.72936,1.97613,0.971738,0.556138,3.60159,0.74813,1.46337,1,0,0,1,1339,1339
"1340",-285.59,-1.30582,1.9051,0.921186,0.583285,3.50212,0.74374,1.47588,1,0,0,1,1340,1340
"1341",-283.873,-2.15409,1.84213,0.957738,0.523531,3.53298,0.653698,1.46081,1,0,0,1,1341,1341
"1342",-284.382,-2.54919,1.95078,0.988019,0.583522,3.48953,0.674612,1.48132,1,0,0,1,1342,1342
"1343",-284.732,-2.42358,1.85301,0.983476,0.551962,3.49392,0.697579,1.52545,1,0,0,1,1343,1343
"1344",-285.837,-2.46605,1.90448,0.941558,0.556245,3.33972,0.64214,1.49023,1,0,0,1,1344,1344
"1345",-284.578,-1.73296,1.91607,0.899506,0.52576,3.55914,0.672349,1.51377,1,0,0,1,1345,1345
"1346",-284.614,-3.5413,1.90398,0.911326,0.406176,3.44382,0.63471,1.51372,1,0,0,1,1346,1346
"1347",-285.739,-1.98836,1.91316,0.961689,0.489218,3.38495,0.74879,1.467,1,0,0,1,1347,1347
"1348",-284.168,-2.82801,1.89283,0.965148,0.470446,3.39062,0.656791,1.43908,1,0,0,1,1348,1348
"1349",-283.406,-1.76094,1.90721,0.956058,0.445505,3.39701,0.659548,1.46434,1,0,0,1,1349,1349
"1350",-285.766,-2.6202,1.94324,0.904588,0.41372,3.45309,0.683438,1.47636,1,0,0,1,1350,1350
"1351",-282.918,-2.11823,1.8925,1.02631,0.497893,3.4372,0.688685,1.49469,1,0,0,1,1351,1351
"1352",-287.02,-1.52818,1.90352,0.905085,0.510456,3.35045,0.697996,1.47631,1,0,0,1,1352,1352
"1353",-285.23,-2.81324,1.90752,0.95405,0.436816,3.74548,0.693241,1.49825,1,0,0,1,1353,1353
"1354",-285.852,-3.42332,1.89318,0.945126,0.548959,3.39166,0.611176,1.47415,1,0,0,1,1354,1354
"1355",-287.768,-2.65013,1.85185,0.908233,0.648785,3.42336,0.696843,1.49948,1,0,0,1,1355,1355
"1356",-284.503,-2.34518,1.9011,0.96973,0.699945,3.54415,0.699451,1.47817,1,0,0,1,1356,1356
"1357",-285.735,-3.62336,1.94431,1.0054,0.566791,3.34787,0.716405,1.47823,1,0,0,1,1357,1357
"1358",-284.581,-2.44989,1.89418,0.932457,0.380082,3.63029,0.688634,1.4961,1,0,0,1,1358,1358
"1359",-284.733,-4.98118,1.97526,1.01189,0.521965,3.6447,0.717763,1.49068,1,0,0,1,1359,1359
"1360",-284.698,-1.83683,1.83425,0.93976,0.539046,3.48488,0.691398,1.50522,1,0,0,1,1360,1360
"1361",-286.768,-4.25864,1.88725,0.934699,0.440465,3.598,0.720155,1.55373,1,0,0,1,1361,1361
"1362",-284.143,-2.48807,1.89574,0.989985,0.571718,3.51754,0.639662,1.45807,1,0,0,1,1362,1362
"1363",-286.305,-3.83399,1.86538,0.970689,0.420456,3.47019,0.785005,1.46491,1,0,0,1,1363,1363
"1364",-289.038,-3.67648,1.91196,0.926002,0.635141,3.42462,0.633308,1.45175,1,0,0,1,1364,1364
"1365",-285.601,-3.80751,1.87539,0.886826,0.403683,3.5319,0.649825,1.51998,1,0,0,1,1365,1365
"1366",-293.497,-5.37996,1.9658,0.860784,0.526724,3.39982,0.67069,1.46084,1,0,0,1,1366,1366
"1367",-284.995,-4.40067,1.89211,1.01424,0.589345,3.35493,0.657959,1.4436,1,0,0,1,1367,1367
"1368",-283.417,-1.57821,1.89643,0.922433,0.417648,3.62087,0.72016,1.48591,1,0,0,1,1368,1368
"1369",-282.48,-0.241264,1.87478,0.945367,0.481786,3.53414,0.695903,1.47666,1,0,0,1,1369,1369
"1370",-286.505,-2.48466,1.94041,0.906053,0.503326,3.55907,0.734174,1.45564,1,0,0,1,1370,1370
"1371",-284.019,-1.72484,1.86652,0.957219,0.460746,3.67473,0.710011,1.47068,1,0,0,1,1371,1371
"1372",-285.764,-2.62676,1.93764,0.933617,0.442176,3.42253,0.739011,1.50913,1,0,0,1,1372,1372
"1373",-286.966,-2.48794,1.88847,0.948923,0.688394,3.42279,0.670217,1.49681,1,0,0,1,1373,1373
"1374",-283.525,-1.56462,1.87164,0.937258,0.446109,3.66313,0.687739,1.47028,1,0,0,1,1374,1374
"1375",-286.193,-3.51419,1.8652,0.878253,0.408419,3.51185,0.747606,1.50084,1,0,0,1,1375,1375
"1376",-284.398,-0.67173,1.90498,0.925469,0.475584,3.44875,0.713142,1.46775,1,0,0,1,1376,1376
"1377",-289.997,-4.9092,1.88553,0.931523,0.778644,3.57809,0.649112,1.50351,1,0,0,1,1377,1377
"1378",-283.242,-1.91113,1.88208,0.990489,0.511445,3.54793,0.660098,1.4514,1,0,0,1,1378,1378
"1379",-287.117,-6.34151,1.79438,0.890645,0.541932,3.69496,0.704392,1.48692,1,0,0,1,1379,1379
"1380",-283.124,-2.56833,1.8631,0.923751,0.537477,3.71579,0.731119,1.49734,1,0,0,1,1380,1380
"1381",-286.867,-6.08986,1.96267,0.909316,0.383737,3.4409,0.628368,1.46612,1,0,0,1,1381,1381
"1382",-285.661,-1.64324,1.94001,0.928904,0.548616,3.45909,0.66342,1.47663,1,0,0,1,1382,1382
"1383",-286.832,-2.65329,1.87158,0.953025,0.636855,3.33715,0.711939,1.49927,1,0,0,1,1383,1383
"1384",-283.257,-2.818,1.89538,1.01501,0.574799,3.67514,0.708077,1.47223,1,0,0,1,1384,1384
"1385",-287.948,-3.37288,1.85674,0.87454,0.614646,3.51742,0.74001,1.49995,1,0,0,1,1385,1385
"1386",-283.569,-2.9364,1.90769,1.01399,0.559719,3.34762,0.694469,1.50293,1,0,0,1,1386,1386
"1387",-283.947,-2.16587,1.91041,0.946087,0.581195,3.62318,0.671605,1.44721,1,0,0,1,1387,1387
"1388",-285.653,-5.38921,1.80121,0.968861,0.615375,3.46912,0.711071,1.45136,1,0,0,1,1388,1388
"1389",-283.678,-1.66559,1.84772,0.949065,0.42316,3.48672,0.696575,1.47096,1,0,0,1,1389,1389
"1390",-285.749,-3.27843,1.90226,0.925089,0.551086,3.55606,0.676028,1.54778,1,0,0,1,1390,1390
"1391",-285.908,-2.19168,1.87845,0.931221,0.529844,3.46931,0.777062,1.49508,1,0,0,1,1391,1391
"1392",-287.765,-5.45061,1.92113,1.07194,0.524474,3.60159,0.660563,1.5007,1,0,0,1,1392,1392
"1393",-283.132,-1.90911,1.85255,0.997145,0.518554,3.41127,0.680341,1.48541,1,0,0,1,1393,1393
"1394",-284.049,-2.36383,1.92487,0.96198,0.468035,3.6416,0.667728,1.51559,1,0,0,1,1394,1394
"1395",-285.437,-2.66075,1.83805,0.939637,0.475853,3.64649,0.655183,1.47606,1,0,0,1,1395,1395
"1396",-284.022,-2.81063,1.84638,0.958118,0.610955,3.57865,0.750341,1.49789,1,0,0,1,1396,1396
"1397",-289.917,-3.89791,1.9211,0.933582,0.650923,3.29402,0.665792,1.49348,1,0,0,1,1397,1397
"1398",-283.851,-0.907278,1.89598,0.950348,0.585186,3.49136,0.662234,1.4946,1,0,0,1,1398,1398
"1399",-286.627,-4.06553,1.88249,0.942434,0.396326,3.33921,0.755994,1.51068,1,0,0,1,1399,1399
"1400",-284.359,-1.06625,1.88597,0.920228,0.548713,3.50037,0.653075,1.49832,1,0,0,1,1400,1400
"1401",-283.571,-1.81749,1.90858,0.972734,0.444266,3.47024,0.685207,1.52094,1,0,0,1,1401,1401
"1402",-286.416,-2.17103,1.86643,0.892102,0.62537,3.5287,0.666581,1.48603,1,0,0,1,1402,1402
"1403",-285.058,-2.76667,1.90613,0.961585,0.376996,3.62475,0.671913,1.47687,1,0,0,1,1403,1403
"1404",-284.396,-2.95347,1.88027,0.973619,0.368128,3.40054,0.703892,1.48764,1,0,0,1,1404,1404
"1405",-284.603,-3.29331,1.94398,1.01243,0.462603,3.54204,0.738377,1.49601,1,0,0,1,1405,1405
"1406",-285.293,-4.60922,1.9012,1.01969,0.571571,3.34266,0.746558,1.51914,1,0,0,1,1406,1406
"1407",-282.648,-1.04734,1.90191,0.984333,0.549102,3.52315,0.702902,1.46014,1,0,0,1,1407,1407
"1408",-287.515,-3.81968,1.92914,0.888723,0.68836,3.60878,0.69377,1.49952,1,0,0,1,1408,1408
"1409",-284.665,-2.10513,1.83952,0.96799,0.455396,3.48424,0.734736,1.49008,1,0,0,1,1409,1409
"1410",-284.242,-1.67416,1.85234,0.944531,0.582337,3.59012,0.665935,1.49539,1,0,0,1,1410,1410
"1411",-285.511,-2.95297,1.87234,0.857215,0.481302,3.59229,0.712219,1.49945,1,0,0,1,1411,1411
"1412",-282.607,-0.729659,1.89861,0.974645,0.480661,3.47015,0.681169,1.50142,1,0,0,1,1412,1412
"1413",-286.627,-4.59227,1.82839,0.972628,0.682881,3.39002,0.703809,1.46307,1,0,0,1,1413,1413
"1414",-282.853,-0.714173,1.88387,0.971162,0.544846,3.45922,0.669143,1.49007,1,0,0,1,1414,1414
"1415",-284.575,-2.07312,1.9431,0.927141,0.477519,3.47892,0.684086,1.5161,1,0,0,1,1415,1415
"1416",-285.155,-4.00143,1.82607,0.989242,0.491973,3.42778,0.637174,1.47748,1,0,0,1,1416,1416
"1417",-285.264,-2.17711,1.85776,0.955283,0.505102,3.38728,0.755229,1.48018,1,0,0,1,1417,1417
"1418",-286.267,-2.44161,1.84349,0.924393,0.525373,3.38122,0.719543,1.5108,1,0,0,1,1418,1418
"1419",-295.28,-9.02331,1.90372,0.956413,0.904684,3.38323,0.724174,1.52837,1,0,0,1,1419,1419
"1420",-285.816,-1.38018,1.86574,0.902862,0.603221,3.47648,0.703251,1.48869,1,0,0,1,1420,1420
"1421",-293.904,-6.02843,1.95223,0.85928,0.656867,3.49594,0.648889,1.46288,1,0,0,1,1421,1421
"1422",-284.249,-2.11315,1.85362,0.902538,0.496818,3.5843,0.648669,1.47856,1,0,0,1,1422,1422
"1423",-289.333,-4.93079,1.84687,0.867158,0.535223,3.49663,0.774778,1.5108,1,0,0,1,1423,1423
"1424",-290.611,-5.8031,1.85714,0.893475,0.58413,3.50618,0.819701,1.4889,1,0,0,1,1424,1424
"1425",-287.962,-2.5243,1.8572,0.980034,0.421361,3.63981,0.695992,1.50349,1,0,0,1,1425,1425
"1426",-287.788,-3.43476,1.87255,0.932932,0.624182,3.37827,0.706147,1.53357,1,0,0,1,1426,1426
"1427",-286.457,-2.27493,1.95594,0.905666,0.487922,3.46208,0.688351,1.4902,1,0,0,1,1427,1427
"1428",-284.669,-4.01985,1.94681,0.960287,0.47491,3.73828,0.674953,1.45737,1,0,0,1,1428,1428
"1429",-285.921,-4.67208,1.87772,0.965558,0.406779,3.27783,0.714673,1.52341,1,0,0,1,1429,1429
"1430",-290.537,-5.76404,1.91696,0.854556,0.685759,3.56756,0.707973,1.5249,1,0,0,1,1430,1430
"1431",-291.455,-4.44839,1.88844,0.995115,0.39365,3.7262,0.739444,1.49378,1,0,0,1,1431,1431
"1432",-282.34,-1.702,1.90125,0.94144,0.536235,3.71337,0.697409,1.47324,1,0,0,1,1432,1432
"1433",-286.238,-4.81074,1.87622,0.842734,0.401123,3.57053,0.667318,1.49125,1,0,0,1,1433,1433
"1434",-282.684,-2.32399,1.86757,0.972737,0.611852,3.61977,0.742602,1.47549,1,0,0,1,1434,1434
"1435",-283.121,-1.50745,1.92571,0.945021,0.463505,3.60498,0.670456,1.50279,1,0,0,1,1435,1435
"1436",-283.367,-1.01031,1.87219,0.936996,0.47469,3.60247,0.66465,1.49376,1,0,0,1,1436,1436
"1437",-292.402,-4.58416,1.86065,0.904384,0.673695,3.30667,0.736768,1.48206,1,0,0,1,1437,1437
"1438",-283.718,-2.8755,1.85838,0.915062,0.486662,3.74868,0.70242,1.4747,1,0,0,1,1438,1438
"1439",-286.635,-2.25516,1.88579,0.943742,0.56294,3.39254,0.76466,1.49628,1,0,0,1,1439,1439
"1440",-284.15,-2.81949,1.89754,1.00836,0.576178,3.60535,0.685165,1.52124,1,0,0,1,1440,1440
"1441",-286.048,-2.43895,1.85391,1.01662,0.504294,3.59833,0.70063,1.49608,1,0,0,1,1441,1441
"1442",-282.606,-2.78847,1.90715,1.02276,0.601845,3.57582,0.722929,1.49431,1,0,0,1,1442,1442
"1443",-287.25,-2.80208,1.92764,0.966119,0.600167,3.3524,0.738882,1.48714,1,0,0,1,1443,1443
"1444",-284.254,-2.11705,1.8662,0.981699,0.595055,3.35747,0.695895,1.47838,1,0,0,1,1444,1444
"1445",-287.759,-5.72461,1.8444,0.911974,0.381398,3.29179,0.707961,1.51789,1,0,0,1,1445,1445
"1446",-284.547,-3.30317,1.86415,1.02048,0.491706,3.48534,0.745003,1.45359,1,0,0,1,1446,1446
"1447",-288.98,-6.3222,1.8523,0.942615,0.342034,3.43819,0.738539,1.53352,1,0,0,1,1447,1447
"1448",-290.939,-9.05574,1.95198,0.965912,0.568209,3.13335,0.663189,1.51427,1,0,0,1,1448,1448
"1449",-282.27,-0.249178,1.90499,0.957323,0.496174,3.55302,0.690743,1.47984,1,0,0,1,1449,1449
"1450",-287.706,-3.08794,1.88227,1.02698,0.440763,3.6049,0.730945,1.49459,1,0,0,1,1450,1450
"1451",-298.952,-9.0671,1.91407,1.04383,0.487876,3.88457,0.727628,1.44682,1,0,0,1,1451,1451
"1452",-282.928,-0.788479,1.85913,0.940478,0.556448,3.55016,0.715846,1.48154,1,0,0,1,1452,1452
"1453",-283.402,-1.48428,1.87092,0.999761,0.50383,3.48828,0.708522,1.50691,1,0,0,1,1453,1453
"1454",-286.179,-1.65595,1.88653,0.925022,0.569229,3.42349,0.746035,1.50335,1,0,0,1,1454,1454
"1455",-286.382,-1.30677,1.92861,0.919432,0.592522,3.46314,0.706252,1.48057,1,0,0,1,1455,1455
"1456",-303.143,-9.05329,1.91452,0.871442,0.715211,3.28245,0.747172,1.43043,1,0,0,1,1456,1456
"1457",-282.635,-1.46332,1.91568,0.994111,0.52744,3.57659,0.723239,1.47269,1,0,0,1,1457,1457
"1458",-284.423,-1.79603,1.9121,0.938092,0.522018,3.44535,0.633173,1.48692,1,0,0,1,1458,1458
"1459",-285.219,-4.27,1.9458,0.911108,0.473538,3.68524,0.766148,1.47384,1,0,0,1,1459,1459
"1460",-285.726,-3.58308,1.92658,0.94644,0.536266,3.61161,0.616379,1.50294,1,0,0,1,1460,1460
"1461",-285.434,-1.15284,1.8786,0.902677,0.522443,3.41882,0.676274,1.46894,1,0,0,1,1461,1461
"1462",-285.344,-2.78773,1.92573,0.869602,0.449412,3.58035,0.674391,1.47782,1,0,0,1,1462,1462
"1463",-285.351,-2.91176,1.88059,0.940207,0.387858,3.4805,0.762867,1.48062,1,0,0,1,1463,1463
"1464",-286.01,-3.39051,1.96613,0.94055,0.523149,3.58508,0.673151,1.4526,1,0,0,1,1464,1464
"1465",-283.887,-0.869501,1.89979,0.957048,0.593555,3.48454,0.715284,1.46804,1,0,0,1,1465,1465
"1466",-295.871,-9.34053,1.84324,0.951829,0.63097,3.33265,0.840384,1.45642,1,0,0,1,1466,1466
"1467",-286.889,-3.85166,1.89677,0.994956,0.346434,3.52344,0.687471,1.49338,1,0,0,1,1467,1467
"1468",-285.507,-2.12301,1.86116,0.90449,0.582091,3.50827,0.668306,1.45267,1,0,0,1,1468,1468
"1469",-288.239,-5.15745,1.86737,1.0727,0.546781,3.62649,0.715425,1.47617,1,0,0,1,1469,1469
"1470",-283.828,-2.28057,1.83638,0.965705,0.521967,3.51879,0.662173,1.45985,1,0,0,1,1470,1470
"1471",-284.286,-1.31132,1.92845,0.946762,0.544827,3.44253,0.682628,1.50775,1,0,0,1,1471,1471
"1472",-284.868,-2.25921,1.87312,0.880037,0.578446,3.61914,0.673522,1.48037,1,0,0,1,1472,1472
"1473",-283.91,-2.70377,1.92035,0.988676,0.499598,3.57576,0.747656,1.51776,1,0,0,1,1473,1473
"1474",-285.032,-3.58874,1.91712,0.971883,0.515262,3.346,0.673307,1.53505,1,0,0,1,1474,1474
"1475",-285.058,-4.52346,1.89995,1.01393,0.52924,3.69808,0.736554,1.441,1,0,0,1,1475,1475
"1476",-285.393,-4.00882,1.94775,0.990066,0.389997,3.48331,0.717079,1.51015,1,0,0,1,1476,1476
"1477",-284.184,-1.63046,1.85269,0.952483,0.48411,3.52594,0.743584,1.50115,1,0,0,1,1477,1477
"1478",-285.194,-3.01046,1.87019,0.916815,0.366419,3.5581,0.705812,1.50481,1,0,0,1,1478,1478
"1479",-286.165,-3.36951,1.8501,1.02172,0.4412,3.50566,0.72894,1.46415,1,0,0,1,1479,1479
"1480",-288.664,-2.8462,1.92212,0.920676,0.632119,3.35803,0.686898,1.50835,1,0,0,1,1480,1480
"1481",-284.075,-1.39677,1.90357,0.938167,0.459296,3.3888,0.689218,1.51072,1,0,0,1,1481,1481
"1482",-284.84,-1.61311,1.88741,0.941375,0.497755,3.37381,0.685132,1.45013,1,0,0,1,1482,1482
"1483",-284.345,-2.10497,1.85986,0.908766,0.451808,3.46503,0.679693,1.44858,1,0,0,1,1483,1483
"1484",-285.441,-2.42228,1.86548,0.902859,0.521617,3.52199,0.718679,1.43822,1,0,0,1,1484,1484
"1485",-282.903,-1.0417,1.88209,0.906031,0.510686,3.63086,0.683912,1.47885,1,0,0,1,1485,1485
"1486",-284.465,-1.20687,1.86076,0.926756,0.609643,3.50238,0.711449,1.48849,1,0,0,1,1486,1486
"1487",-285.224,-7.92267,1.93367,1.09608,0.470491,3.3412,0.670867,1.49185,1,0,0,1,1487,1487
