"","lp__","lp_approx__","I","m","lam","gamma","beta","stay","alpha","k","tau",".chain",".iteration",".draw"
"1754",-9645.66,-3.59718,1.2697,0.971905,0.493885,3.67129,0.699017,1.02715,1.46891,1,0,1,1754,1754
"1755",-9543.52,-3.45972,1.28628,0.862226,0.531897,2.8653,0.737356,1.04621,1.47629,1,0,1,1755,1755
"1756",-9504.35,-2.24834,1.2758,0.960252,0.452422,3.11675,0.783131,1.00403,1.47824,1,0,1,1756,1756
"1757",-9514.39,-6.7913,1.28798,0.891021,0.506656,3.06214,0.743658,1.151,1.48462,1,0,1,1757,1757
"1758",-9505.87,-1.96377,1.28182,0.958554,0.42836,3.46444,0.786711,1.06629,1.46551,1,0,1,1758,1758
"1759",-9718.76,-8.44446,1.29472,1.00958,0.487708,3.96544,0.729827,1.11338,1.45546,1,0,1,1759,1759
"1760",-9508.91,-2.78406,1.27675,0.984174,0.516467,3.03015,0.774627,1.07695,1.48343,1,0,1,1760,1760
"1761",-9522.87,-2.81577,1.28453,0.867145,0.476901,3.17233,0.797369,1.0135,1.46561,1,0,1,1761,1761
"1762",-9544.49,-7.33214,1.31645,0.836796,0.470743,3.52005,0.691323,1.05603,1.48265,1,0,1,1762,1762
"1763",-9505.04,-0.980426,1.28995,0.950036,0.428799,3.10184,0.719321,1.05406,1.47328,1,0,1,1763,1763
"1764",-9532.69,-4.76087,1.26442,0.944261,0.409833,3.1027,0.670048,1.06983,1.4631,1,0,1,1764,1764
"1765",-9558.73,-6.89955,1.30228,1.02462,0.47791,2.84418,0.716476,1.10833,1.45924,1,0,1,1765,1765
"1766",-9537.7,-6.47352,1.30271,0.995078,0.379673,3.23733,0.76311,1.09871,1.47419,1,0,1,1766,1766
"1767",-9488.73,-0.897339,1.28738,0.93711,0.50776,3.43277,0.753254,1.05566,1.47306,1,0,1,1767,1767
"1768",-9510.23,-1.18464,1.28522,0.928001,0.510366,3.03923,0.718451,1.04669,1.46458,1,0,1,1768,1768
"1769",-9533.09,-5.54255,1.26863,0.965237,0.444444,3.53767,0.856069,1.04953,1.45723,1,0,1,1769,1769
"1770",-9520.66,-2.00851,1.27554,1.00308,0.447582,3.13886,0.765431,1.0484,1.4666,1,0,1,1770,1770
"1771",-9575.88,-4.09524,1.27648,1.00117,0.476367,3.14558,0.69109,0.998602,1.48082,1,0,1,1771,1771
"1772",-9539.5,-3.73817,1.26692,0.962011,0.503542,2.75048,0.714556,1.06991,1.47644,1,0,1,1772,1772
"1773",-9522.6,-1.9244,1.28836,0.933055,0.504913,2.86037,0.718005,1.04917,1.48464,1,0,1,1773,1773
"1774",-9498.07,-3.07055,1.2876,0.893374,0.492877,3.26932,0.727317,0.991757,1.463,1,0,1,1774,1774
"1775",-9498.33,-2.77071,1.29577,0.873345,0.53098,3.26063,0.773939,1.05794,1.47734,1,0,1,1775,1775
"1776",-9532.05,-2.68747,1.28744,0.942873,0.409091,3.56278,0.722983,1.02701,1.46588,1,0,1,1776,1776
"1777",-9496.49,-2.9439,1.28028,0.906694,0.492933,3.16861,0.778628,0.995972,1.46013,1,0,1,1777,1777
"1778",-9515.92,-5.58796,1.2985,0.916415,0.36878,3.23081,0.689449,1.05224,1.48097,1,0,1,1778,1778
"1779",-9597.09,-3.54502,1.2807,1.0165,0.506191,3.161,0.695181,1.02552,1.47917,1,0,1,1779,1779
"1780",-9524.39,-5.31672,1.2866,0.887917,0.373772,3.47688,0.750645,1.01954,1.46288,1,0,1,1780,1780
"1781",-9598.49,-3.6409,1.29661,0.993108,0.451458,3.32591,0.675837,1.02061,1.47914,1,0,1,1781,1781
"1782",-9507.09,-2.40532,1.2963,0.906444,0.521935,3.53768,0.728016,1.04575,1.48195,1,0,1,1782,1782
"1783",-9559.7,-4.35228,1.29678,0.931851,0.472554,2.57889,0.732498,1.06394,1.46099,1,0,1,1783,1783
"1784",-9501.8,-1.66267,1.27979,0.895961,0.470956,3.49381,0.732178,1.0801,1.46588,1,0,1,1784,1784
"1785",-9520.96,-3.06643,1.27485,0.852498,0.464594,3.3227,0.725001,1.044,1.48992,1,0,1,1785,1785
"1786",-9517.24,-2.89432,1.26461,0.86633,0.465414,3.3473,0.720774,1.05272,1.48194,1,0,1,1786,1786
"1787",-9522.55,-2.46908,1.26749,0.917977,0.491752,2.97251,0.805518,1.05836,1.46909,1,0,1,1787,1787
"1788",-9577.27,-8.86058,1.26851,1.00334,0.418249,2.87184,0.649331,1.02417,1.44849,1,0,1,1788,1788
"1789",-9491.6,-2.44494,1.30545,0.942712,0.466666,3.34774,0.754054,1.08646,1.48206,1,0,1,1789,1789
"1790",-9540.14,-4.26441,1.27618,0.853684,0.483098,2.98378,0.762654,1.05176,1.49878,1,0,1,1790,1790
"1791",-9518.52,-4.32636,1.28504,0.869838,0.408474,3.09997,0.700261,1.0025,1.46989,1,0,1,1791,1791
"1792",-9511.72,-4.08413,1.29051,0.993976,0.486797,3.14615,0.771313,1.00667,1.49661,1,0,1,1792,1792
"1793",-9494.96,-0.885841,1.29045,0.942979,0.436415,3.22911,0.753003,1.07351,1.46863,1,0,1,1793,1793
"1794",-9528.18,-3.29367,1.26578,0.948458,0.505431,3.11836,0.707277,1.09593,1.46855,1,0,1,1794,1794
"1795",-9535.91,-11.463,1.28306,0.928324,0.377286,2.76882,0.660276,1.03857,1.51382,1,0,1,1795,1795
"1796",-9772.98,-5.43559,1.27976,0.994883,0.447491,3.6795,0.661555,1.08492,1.47618,1,0,1,1796,1796
"1797",-9550.68,-5.03845,1.26342,0.976251,0.461619,3.70894,0.766531,0.999182,1.47387,1,0,1,1797,1797
"1798",-9521.03,-1.50527,1.28586,0.956886,0.42775,3.54509,0.746064,1.05463,1.47006,1,0,1,1798,1798
"1799",-9518.36,-2.34465,1.28192,0.886299,0.427127,3.02371,0.754243,1.04979,1.49198,1,0,1,1799,1799
"1800",-9519.22,-3.14902,1.29678,0.997446,0.491256,3.25514,0.746931,1.0829,1.45792,1,0,1,1800,1800
"1801",-9505.49,-1.07805,1.29364,0.938796,0.444913,3.03392,0.715429,1.04747,1.48163,1,0,1,1801,1801
"1802",-9505.65,-3.59821,1.27723,0.916353,0.462314,3.544,0.836426,1.08491,1.47049,1,0,1,1802,1802
"1803",-9488.71,-1.72314,1.28611,0.886828,0.480877,3.48087,0.784827,1.06219,1.46614,1,0,1,1803,1803
"1804",-9509.01,-2.52109,1.29629,0.905863,0.452632,3.01761,0.71105,1.03451,1.45357,1,0,1,1804,1804
"1805",-9501.29,-1.34931,1.28346,0.912342,0.459358,3.1757,0.791274,1.06249,1.48825,1,0,1,1805,1805
"1806",-9516.67,-1.40258,1.29017,0.87477,0.459814,3.01149,0.730167,1.05962,1.47572,1,0,1,1806,1806
"1807",-9519.59,-2.23263,1.2999,0.922932,0.503512,2.88523,0.721463,1.04917,1.48206,1,0,1,1807,1807
"1808",-9508.02,-2.70902,1.26585,0.901402,0.41745,3.23686,0.749796,1.06414,1.48569,1,0,1,1808,1808
"1809",-9514.03,-4.20181,1.28683,0.950186,0.586671,3.28855,0.739931,1.07425,1.46953,1,0,1,1809,1809
"1810",-9510.68,-1.88661,1.29648,0.975602,0.51823,3.29392,0.739731,1.03966,1.46984,1,0,1,1810,1810
"1811",-9497.04,-4.52943,1.28417,0.914135,0.481984,3.19841,0.762197,0.98523,1.49878,1,0,1,1811,1811
"1812",-9498.21,-2.93052,1.27574,0.941143,0.48939,3.71063,0.771539,1.05334,1.45671,1,0,1,1812,1812
"1813",-9518.08,-3.16847,1.28912,0.855789,0.445977,3.31423,0.764714,1.08385,1.48657,1,0,1,1813,1813
"1814",-9511.57,-2.67219,1.29778,0.866315,0.438337,3.33886,0.77024,1.07087,1.48067,1,0,1,1814,1814
"1815",-9486.64,-0.942886,1.28992,0.945406,0.471559,3.38563,0.767609,1.04975,1.46121,1,0,1,1815,1815
"1816",-9508.41,-2.61357,1.26527,0.906824,0.440361,3.24134,0.708595,1.07402,1.46208,1,0,1,1816,1816
"1817",-9793.18,-7.32145,1.28881,0.956571,0.510034,3.54246,0.62892,1.09155,1.48801,1,0,1,1817,1817
"1818",-9504.76,-2.59244,1.2798,0.90655,0.42029,3.54068,0.78373,1.05149,1.46009,1,0,1,1818,1818
"1819",-9525.66,-4.67532,1.28142,0.904105,0.467263,3.64498,0.861071,1.04259,1.48215,1,0,1,1819,1819
"1820",-9516.33,-2.82485,1.29453,0.947001,0.437354,3.16882,0.702425,1.09451,1.48686,1,0,1,1820,1820
"1821",-9510.97,-3.50752,1.25905,0.928055,0.42761,3.53408,0.774537,1.03637,1.47091,1,0,1,1821,1821
"1822",-9544.53,-5.5541,1.28521,0.933244,0.519054,2.80161,0.689234,0.985218,1.47951,1,0,1,1822,1822
"1823",-9528.09,-3.76258,1.26703,0.933735,0.494849,2.84369,0.715868,1.02379,1.49222,1,0,1,1823,1823
"1824",-9515.1,-6.17607,1.27401,0.888558,0.574446,3.16816,0.731877,1.05972,1.44593,1,0,1,1824,1824
"1825",-9534.06,-5.7786,1.26285,0.998394,0.471229,3.45581,0.76035,0.993503,1.45695,1,0,1,1825,1825
"1826",-9619.99,-5.25952,1.27778,0.989076,0.531816,3.13847,0.674886,1.04515,1.49684,1,0,1,1826,1826
"1827",-9740.38,-5.18373,1.26809,0.988008,0.509595,3.58596,0.672226,1.07626,1.47965,1,0,1,1827,1827
"1828",-9524.67,-3.70337,1.26422,0.985439,0.444111,3.40013,0.76612,1.00606,1.47225,1,0,1,1828,1828
"1829",-9521.52,-1.39002,1.28528,0.94888,0.448153,2.88249,0.782887,1.05805,1.4742,1,0,1,1829,1829
"1830",-9590.77,-3.39537,1.28498,0.908857,0.50053,3.41461,0.654534,1.05141,1.46626,1,0,1,1830,1830
"1831",-9507.41,-2.28915,1.28354,0.92296,0.451999,2.97648,0.742406,1.10604,1.46813,1,0,1,1831,1831
"1832",-9500.14,-1.66419,1.28585,0.883415,0.45155,3.29565,0.766396,1.01346,1.47601,1,0,1,1832,1832
"1833",-9524.72,-3.42222,1.29324,0.977346,0.405222,2.88878,0.758858,1.04266,1.48509,1,0,1,1833,1833
"1834",-9534.12,-6.25177,1.25843,0.885791,0.421767,2.93777,0.746851,1.01714,1.49853,1,0,1,1834,1834
"1835",-9502.49,-1.7892,1.27064,0.930063,0.46319,3.07653,0.726435,1.07045,1.45754,1,0,1,1835,1835
"1836",-9536.97,-2.67713,1.28929,1.00179,0.485765,2.96666,0.721097,1.03461,1.48644,1,0,1,1836,1836
"1837",-9540.04,-5.10112,1.27135,0.9626,0.424168,3.56583,0.848549,1.06972,1.46631,1,0,1,1837,1837
"1838",-9522.66,-4.88565,1.25966,0.915533,0.43208,2.96749,0.698397,1.03173,1.49512,1,0,1,1838,1838
"1839",-9501.82,-0.87182,1.28505,0.944085,0.447738,3.11779,0.722042,1.03911,1.46145,1,0,1,1839,1839
"1840",-9520.07,-6.71783,1.30901,0.937003,0.3941,3.05814,0.673841,1.05885,1.49438,1,0,1,1840,1840
"1841",-9557.89,-4.12477,1.27525,0.941783,0.502144,3.68637,0.723442,1.0053,1.49027,1,0,1,1841,1841
"1842",-9511.16,-5.10445,1.28998,0.913394,0.457937,3.87119,0.779294,1.09037,1.45325,1,0,1,1842,1842
"1843",-9517.37,-2.86026,1.28,0.939947,0.452454,3.16467,0.707335,1.02474,1.49961,1,0,1,1843,1843
"1844",-9481.27,-2.19734,1.27825,0.922148,0.53336,3.48992,0.768931,1.04019,1.4804,1,0,1,1844,1844
"1845",-9498.9,-2.71144,1.27062,0.930319,0.472319,3.14252,0.760054,1.1002,1.48857,1,0,1,1845,1845
"1846",-9526.08,-2.22881,1.28009,0.990342,0.469726,2.8358,0.752875,1.05441,1.46615,1,0,1,1846,1846
"1847",-9545.08,-2.83611,1.28797,0.933111,0.541368,3.21456,0.691709,1.06762,1.46404,1,0,1,1847,1847
"1848",-9601.65,-7.77636,1.29134,0.866482,0.511792,2.46839,0.683397,1.05543,1.47463,1,0,1,1848,1848
"1849",-9493.37,-1.02325,1.28692,0.904649,0.441812,3.39721,0.775061,1.06449,1.47089,1,0,1,1849,1849
"1850",-9529.11,-2.09261,1.29137,0.949402,0.462246,3.54763,0.722635,1.09046,1.46937,1,0,1,1850,1850
"1851",-9512.48,-1.7265,1.28149,0.908111,0.494894,3.10351,0.70611,1.0801,1.46328,1,0,1,1851,1851
"1852",-9518.33,-5.64004,1.31527,0.941826,0.457331,3.38451,0.712753,1.11305,1.4805,1,0,1,1852,1852
"1853",-9556.3,-1.9035,1.28131,0.942701,0.500095,3.44492,0.695009,1.07647,1.47227,1,0,1,1853,1853
"1854",-9497.78,-1.06597,1.27682,0.939079,0.473072,3.15534,0.795513,1.03146,1.47679,1,0,1,1854,1854
"1855",-9507.26,-2.72003,1.29699,0.959962,0.487743,3.70503,0.766406,1.03206,1.46698,1,0,1,1855,1855
"1856",-9489.43,-1.99138,1.28496,0.941901,0.497328,3.31239,0.816434,1.05433,1.46234,1,0,1,1856,1856
"1857",-9504.36,-1.88455,1.30395,0.92906,0.449827,3.2217,0.710648,1.0469,1.48436,1,0,1,1857,1857
"1858",-9510.36,-3.51168,1.27191,0.921544,0.439625,3.54638,0.740236,1.09851,1.45781,1,0,1,1858,1858
"1859",-9530.35,-4.68786,1.2764,0.9185,0.56716,2.85815,0.770208,1.01544,1.47882,1,0,1,1859,1859
"1860",-9510.91,-4.07648,1.28664,0.897748,0.421382,3.07743,0.715324,1.00643,1.497,1,0,1,1860,1860
"1861",-9545.32,-3.71321,1.29446,0.874233,0.460221,2.87344,0.777019,1.05676,1.49568,1,0,1,1861,1861
"1862",-9499.87,-3.60124,1.27437,0.912332,0.521893,3.51424,0.734845,1.03058,1.45085,1,0,1,1862,1862
"1863",-9500.36,-1.90904,1.2826,0.912333,0.479953,3.31852,0.718068,1.03057,1.45284,1,0,1,1863,1863
"1864",-9498.84,-0.588521,1.282,0.953768,0.471227,3.16705,0.743521,1.02869,1.48076,1,0,1,1864,1864
"1865",-9514.35,-2.60859,1.29452,0.889247,0.434502,3.61879,0.72968,1.07297,1.46891,1,0,1,1865,1865
"1866",-9907.84,-8.52966,1.2614,0.96887,0.48782,3.74333,0.631443,1.02175,1.48157,1,0,1,1866,1866
"1867",-9478.63,-5.02463,1.29265,0.886316,0.528973,3.78079,0.809282,1.07227,1.47235,1,0,1,1867,1867
"1868",-9532.65,-2.01759,1.28045,0.961105,0.485555,3.00199,0.697016,1.07441,1.48373,1,0,1,1868,1868
"1869",-9537.19,-8.95275,1.2607,0.8618,0.386039,3.20125,0.667402,1.08172,1.45552,1,0,1,1869,1869
"1870",-9524.86,-5.38199,1.28906,0.879255,0.38869,2.95278,0.70268,1.02223,1.49037,1,0,1,1870,1870
"1871",-9533.05,-7.28176,1.28681,0.880236,0.386904,3.42376,0.719912,1.07907,1.5067,1,0,1,1871,1871
"1872",-9509.52,-3.18409,1.28766,0.904749,0.400359,3.09873,0.749851,1.09705,1.47407,1,0,1,1872,1872
"1873",-9552.75,-2.8823,1.29269,0.91643,0.496012,3.78158,0.716411,1.06893,1.47622,1,0,1,1873,1873
"1874",-9497.02,-1.2821,1.28616,0.920115,0.438196,3.49744,0.767906,1.0546,1.4835,1,0,1,1874,1874
"1875",-9502.57,-2.43344,1.27221,0.869695,0.516171,3.27796,0.742448,1.04667,1.46583,1,0,1,1875,1875
"1876",-9492.27,-1.79587,1.28593,0.925548,0.476262,3.31198,0.806043,1.01494,1.47875,1,0,1,1876,1876
"1877",-9515.66,-1.84968,1.27567,0.915072,0.467757,3.00868,0.791736,1.01909,1.48203,1,0,1,1877,1877
"1878",-9560.57,-6.67053,1.27175,0.899095,0.552403,2.6818,0.737758,1.00788,1.48928,1,0,1,1878,1878
"1879",-9504.68,-1.19983,1.28844,0.94921,0.512066,3.06297,0.738093,1.04992,1.4839,1,0,1,1879,1879
"1880",-9539.66,-2.67185,1.28151,0.940273,0.440783,3.35323,0.68238,1.00821,1.46862,1,0,1,1880,1880
"1881",-9515.78,-3.8874,1.29441,0.948301,0.532911,2.91602,0.781753,1.06208,1.49454,1,0,1,1881,1881
"1882",-9585.16,-8.79977,1.29756,0.886384,0.423512,2.45067,0.696828,1.09261,1.48535,1,0,1,1882,1882
"1883",-9497.17,-2.51131,1.30965,0.92137,0.430769,3.33946,0.730766,1.04814,1.47159,1,0,1,1883,1883
"1884",-9565.56,-6.57136,1.26604,0.978465,0.486868,2.99794,0.685267,0.996346,1.49843,1,0,1,1884,1884
"1885",-9515.65,-2.83084,1.29489,0.880048,0.427196,3.14177,0.766052,1.01048,1.46534,1,0,1,1885,1885
"1886",-9514.53,-5.18465,1.27198,0.949869,0.559214,3.68312,0.758074,1.01554,1.48326,1,0,1,1886,1886
"1887",-9501.43,-1.67841,1.29915,0.934922,0.458724,3.05224,0.772185,1.06908,1.4862,1,0,1,1887,1887
"1888",-9502.86,-1.06605,1.28465,0.929296,0.456355,3.13166,0.714225,1.01461,1.47248,1,0,1,1888,1888
"1889",-9513.68,-5.26519,1.29613,0.919599,0.445148,2.97346,0.758925,1.0335,1.51169,1,0,1,1889,1889
"1890",-9537.35,-5.0839,1.27876,0.845966,0.514109,3.1762,0.689711,1.00273,1.47182,1,0,1,1890,1890
"1891",-9531.45,-4.6587,1.29593,0.991261,0.5348,2.88079,0.809939,1.05739,1.48159,1,0,1,1891,1891
"1892",-9512.42,-1.39467,1.2994,0.967512,0.479582,3.0681,0.723052,1.05523,1.4768,1,0,1,1892,1892
"1893",-9570.49,-3.49057,1.27832,1.0205,0.488051,3.50469,0.74662,1.04727,1.45906,1,0,1,1893,1893
"1894",-9526.65,-3.26688,1.3021,0.913315,0.452425,3.1518,0.667954,1.05998,1.46256,1,0,1,1894,1894
"1895",-9548.34,-5.66991,1.25972,1.01903,0.466063,2.77621,0.761284,1.07324,1.47523,1,0,1,1895,1895
"1896",-9498.14,-1.46874,1.28197,0.893363,0.448664,3.30673,0.741815,1.01618,1.48246,1,0,1,1896,1896
"1897",-9578.23,-7.7494,1.29117,1.02395,0.416842,2.68863,0.798204,1.00227,1.46272,1,0,1,1897,1897
"1898",-9530.59,-2.75025,1.29139,1.00958,0.484952,3.22179,0.74499,1.08772,1.46805,1,0,1,1898,1898
"1899",-9499.01,-4.21404,1.29272,0.951163,0.528664,3.17453,0.813468,1.0509,1.44958,1,0,1,1899,1899
"1900",-9492.2,-4.26481,1.30298,0.888453,0.505987,3.35869,0.749773,1.01994,1.44988,1,0,1,1900,1900
"1901",-9524.64,-4.17177,1.26759,0.851195,0.490665,3.57077,0.734271,1.04804,1.48577,1,0,1,1901,1901
"1902",-9525.56,-3.7381,1.27439,0.862484,0.418105,3.04238,0.7167,1.08565,1.4679,1,0,1,1902,1902
"1903",-9543.65,-10.0248,1.27016,0.904345,0.449477,2.72254,0.682259,1.03293,1.42883,1,0,1,1903,1903
"1904",-9530.3,-7.13845,1.29023,0.859347,0.416622,3.45046,0.785721,1.12891,1.46038,1,0,1,1904,1904
"1905",-9519.32,-2.9501,1.30066,0.959187,0.47127,2.95278,0.801419,1.05362,1.48926,1,0,1,1905,1905
"1906",-9526.23,-4.55016,1.2811,0.917703,0.595651,3.0776,0.726532,1.06303,1.47012,1,0,1,1906,1906
"1907",-9522.4,-7.71282,1.2996,0.892365,0.356771,3.34058,0.696449,1.02182,1.46301,1,0,1,1907,1907
"1908",-9498.19,-1.13876,1.293,0.904143,0.436044,3.17729,0.741759,1.03387,1.48306,1,0,1,1908,1908
"1909",-9524.5,-2.61305,1.28726,0.984133,0.493833,2.84373,0.755699,1.02097,1.46731,1,0,1,1909,1909
"1910",-9503.94,-1.97559,1.28171,0.903346,0.464976,3.23981,0.708685,1.00554,1.46499,1,0,1,1910,1910
"1911",-9573.79,-3.11111,1.28347,0.974703,0.494128,3.60421,0.714616,1.06584,1.4553,1,0,1,1911,1911
"1912",-9537.03,-4.69602,1.27746,0.935177,0.46158,2.77726,0.772637,1.09366,1.44845,1,0,1,1912,1912
"1913",-9507.95,-4.20392,1.26565,0.950032,0.534542,3.04371,0.808479,1.08006,1.46817,1,0,1,1913,1913
"1914",-9501.74,-3.66265,1.30267,0.964419,0.450073,3.4626,0.781386,1.07797,1.49305,1,0,1,1914,1914
"1915",-9525,-2.86314,1.27667,0.863543,0.423491,3.04188,0.734086,1.02099,1.47178,1,0,1,1915,1915
"1916",-9517.84,-2.18515,1.27249,0.891856,0.417313,2.96122,0.737028,1.04669,1.47302,1,0,1,1916,1916
"1917",-9522.4,-4.15569,1.30479,0.965824,0.446717,3.07422,0.81517,1.07592,1.45718,1,0,1,1917,1917
"1918",-9532.4,-4.42506,1.30098,0.996936,0.416387,3.3679,0.797835,1.03904,1.48846,1,0,1,1918,1918
"1919",-9540.93,-3.79927,1.29826,0.846307,0.490247,2.96234,0.727768,1.06684,1.46369,1,0,1,1919,1919
"1920",-9504.83,-5.23944,1.30931,0.896342,0.426831,3.44086,0.732024,1.11116,1.46766,1,0,1,1920,1920
"1921",-9626.77,-5.89337,1.28646,1.055,0.444725,3.50965,0.768568,1.08189,1.48822,1,0,1,1921,1921
"1922",-9495.53,-5.65459,1.28672,0.891694,0.521227,3.27319,0.785355,1.13294,1.48315,1,0,1,1922,1922
"1923",-9536.53,-1.61341,1.27935,0.938213,0.469011,3.29548,0.686394,1.0703,1.46506,1,0,1,1923,1923
"1924",-9602.8,-5.86823,1.27217,0.973699,0.40514,3.63525,0.71611,1.00846,1.45378,1,0,1,1924,1924
"1925",-9504.45,-3.59207,1.29484,0.877564,0.485311,3.76878,0.761928,1.05561,1.48605,1,0,1,1925,1925
"1926",-9548.4,-7.03082,1.31015,0.962361,0.410628,2.97667,0.818971,1.02521,1.44983,1,0,1,1926,1926
"1927",-9506.56,-2.42012,1.27722,0.904657,0.459545,3.11223,0.716895,1.10627,1.47017,1,0,1,1927,1927
"1928",-9512.9,-5.03905,1.32006,0.979199,0.424556,3.28468,0.754274,1.04296,1.47077,1,0,1,1928,1928
"1929",-9594.2,-3.77503,1.29361,0.94424,0.418914,3.5951,0.682183,1.01859,1.47386,1,0,1,1929,1929
"1930",-9486.02,-1.21316,1.2885,0.92914,0.488761,3.5823,0.768757,1.05427,1.47345,1,0,1,1930,1930
"1931",-9509.79,-3.25327,1.29467,0.904527,0.404816,3.34265,0.700446,1.02387,1.46417,1,0,1,1931,1931
"1932",-9564.28,-3.12428,1.28031,0.966607,0.504717,3.00682,0.671448,1.02379,1.47123,1,0,1,1932,1932
"1933",-9651.69,-6.86935,1.25429,0.996873,0.405199,3.53056,0.700113,1.05149,1.46348,1,0,1,1933,1933
"1934",-9532.14,-2.1967,1.26451,0.925846,0.482845,3.45155,0.710945,1.05327,1.48161,1,0,1,1934,1934
"1935",-9583.16,-3.02608,1.29392,0.92433,0.473553,3.44057,0.660705,1.06151,1.48096,1,0,1,1935,1935
"1936",-9625.1,-4.75981,1.26005,1.00928,0.45711,3.29654,0.68681,1.03401,1.48036,1,0,1,1936,1936
"1937",-9510.95,-2.96261,1.28204,0.862149,0.449123,3.48945,0.781383,1.07069,1.46201,1,0,1,1937,1937
"1938",-9500.19,-3.56006,1.31167,0.965334,0.482989,3.16639,0.802022,1.05173,1.48191,1,0,1,1938,1938
"1939",-9518.73,-1.43972,1.28001,0.902479,0.491153,3.00115,0.795753,1.05897,1.47595,1,0,1,1939,1939
"1940",-9576.41,-5.81643,1.25675,1.03083,0.463068,3.43436,0.771566,1.02415,1.47803,1,0,1,1940,1940
"1941",-9613.12,-5.41195,1.28603,0.909916,0.405611,3.58822,0.653153,1.04305,1.48552,1,0,1,1941,1941
"1942",-9511.85,-2.27504,1.29156,0.852037,0.467275,3.33819,0.741634,1.06391,1.46878,1,0,1,1942,1942
"1943",-9586.42,-5.669,1.28573,0.869389,0.423169,2.66817,0.779431,1.04114,1.49451,1,0,1,1943,1943
"1944",-9515.3,-2.96378,1.2992,0.877315,0.464404,3.30869,0.700104,1.04515,1.49086,1,0,1,1944,1944
"1945",-9508.11,-3.39762,1.2562,0.919185,0.474049,3.14062,0.803784,1.03967,1.47225,1,0,1,1945,1945
"1946",-9499.14,-1.89871,1.28056,0.895028,0.443314,3.40288,0.729298,1.02967,1.45741,1,0,1,1946,1946
"1947",-9503.9,-1.55795,1.2908,0.939078,0.424044,3.40497,0.742523,1.07744,1.47849,1,0,1,1947,1947
"1948",-9484.93,-6.09117,1.28538,0.912291,0.510939,3.38219,0.760478,0.964933,1.45769,1,0,1,1948,1948
"1949",-9504.02,-0.642169,1.27948,0.917957,0.461669,3.14486,0.715717,1.06254,1.48088,1,0,1,1949,1949
"1950",-9514.32,-3.8724,1.29114,0.922935,0.382345,3.14113,0.768036,1.01331,1.47261,1,0,1,1950,1950
"1951",-9505.37,-2.7141,1.28057,0.88996,0.519344,3.10489,0.761992,1.0515,1.49479,1,0,1,1951,1951
"1952",-9524.18,-4.60793,1.25625,0.990016,0.455327,3.13773,0.815069,1.05184,1.47274,1,0,1,1952,1952
"1953",-9630.34,-5.99515,1.27626,0.900871,0.52783,3.5082,0.660257,1.04904,1.49847,1,0,1,1953,1953
"1954",-9480.43,-3.11875,1.30539,0.948756,0.512863,3.50895,0.780278,1.05571,1.4825,1,0,1,1954,1954
"1955",-9507.96,-2.431,1.29254,0.955594,0.453924,2.98822,0.740161,1.07152,1.45181,1,0,1,1955,1955
"1956",-9504.9,-5.93179,1.27527,0.964484,0.508669,3.84177,0.840344,1.03579,1.48433,1,0,1,1956,1956
"1957",-9548.53,-3.27916,1.29086,0.898386,0.498117,3.38832,0.67662,1.01572,1.48397,1,0,1,1957,1957
"1958",-9522.43,-2.91794,1.26561,0.930644,0.425131,2.94449,0.785705,1.07093,1.46868,1,0,1,1958,1958
"1959",-9521.07,-3.55497,1.28507,0.953028,0.441249,2.83379,0.710764,1.02414,1.45151,1,0,1,1959,1959
"1960",-9500.05,-0.790942,1.28103,0.952149,0.443233,3.20848,0.735944,1.03332,1.46422,1,0,1,1960,1960
"1961",-9546.32,-1.45909,1.28325,0.96925,0.468616,3.58083,0.728712,1.06295,1.47277,1,0,1,1961,1961
"1962",-9525.91,-2.79149,1.28533,0.936972,0.486039,3.2606,0.70534,1.08493,1.4965,1,0,1,1962,1962
"1963",-9504.97,-3.64428,1.27692,0.920412,0.453861,3.71059,0.823553,1.05269,1.46153,1,0,1,1963,1963
"1964",-9513.4,-0.874512,1.27682,0.916411,0.466724,2.91387,0.753761,1.04919,1.47213,1,0,1,1964,1964
"1965",-9506.4,-0.951117,1.29133,0.958645,0.442562,3.40104,0.74392,1.0355,1.47655,1,0,1,1965,1965
"1966",-9494.25,-4.25022,1.29705,0.920055,0.50439,3.1867,0.785202,0.980337,1.47649,1,0,1,1966,1966
"1967",-9536.69,-3.87799,1.28984,0.898441,0.434142,2.87583,0.779964,1.05429,1.50021,1,0,1,1967,1967
"1968",-9506.01,-3.89162,1.26799,0.931042,0.458888,3.20924,0.722201,1.1115,1.45673,1,0,1,1968,1968
"1969",-9523.85,-1.61007,1.28623,0.932355,0.469021,3.37732,0.699628,1.0729,1.46043,1,0,1,1969,1969
"1970",-9512.33,-1.80479,1.29235,0.992261,0.452626,3.08575,0.776644,1.03893,1.46666,1,0,1,1970,1970
"1971",-9520.9,-2.39379,1.30165,0.894317,0.452635,3.03519,0.789554,1.05851,1.48485,1,0,1,1971,1971
"1972",-9519,-2.99067,1.28589,0.961807,0.528718,2.98025,0.817973,1.05318,1.47363,1,0,1,1972,1972
"1973",-9504.48,-1.81051,1.28245,0.884003,0.464157,3.54465,0.73235,1.06338,1.46311,1,0,1,1973,1973
"1974",-9509.39,-2.49693,1.29091,0.980999,0.515285,3.02803,0.75936,1.053,1.48965,1,0,1,1974,1974
