# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_revision_v9_Frechet_generalized_model
# start_datetime = 2022-09-26 14:09:00 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d47e126322.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d46e5662b.json
# random
#   seed = 1760951269
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/rev_fit_gen_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_revision_v9_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_revision_v9_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_revision_v9_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,stay,alpha,k,tau
# Stepsize adaptation complete.
# eta = 0.1
0,-925.725,-5.98064,1.50069,0.986862,0.151811,2.71001,1.23846,1.12508,1.385,1,0
0,-920.499,-3.55015,1.54819,0.998485,0.190573,2.81906,1.19323,0.955798,1.35132,1,0
0,-926.556,-2.79013,1.53149,0.963147,0.179535,2.6668,1.20558,1.00081,1.34794,1,0
0,-921.919,-3.10203,1.48254,0.960794,0.165335,2.72699,1.12478,0.932934,1.34889,1,0
0,-933.735,-4.34105,1.50247,1.02855,0.0898494,2.85758,1.26416,0.945939,1.32419,1,0
0,-927.891,-6.73515,1.50972,1.00334,0.117988,2.57589,1.23417,1.13517,1.3897,1,0
0,-925.285,-3.96331,1.55017,0.98625,0.0934734,2.71928,1.27426,0.880853,1.29799,1,0
0,-923.668,-3.62931,1.49813,0.98644,0.124994,2.63199,1.4769,0.984946,1.36672,1,0
0,-926.377,-5.6491,1.56031,1.07259,0.147656,2.73507,1.33475,0.958369,1.3459,1,0
0,-921.665,-3.24543,1.54031,1.02859,0.0945616,2.60352,1.35802,0.92069,1.37673,1,0
0,-928.294,-7.3192,1.47531,0.973696,0.115517,2.83602,1.10192,0.975736,1.28581,1,0
0,-922.743,-3.50031,1.55205,0.948398,0.132723,2.84181,1.21124,0.911098,1.34305,1,0
0,-926.308,-3.3424,1.52113,0.940059,0.129476,2.71347,1.12715,1.00372,1.34609,1,0
0,-922.689,-2.90918,1.52051,1.02859,0.14061,2.75186,1.32828,0.995629,1.32206,1,0
0,-923.308,-2.20839,1.50062,0.94682,0.145898,2.68399,1.30045,0.931825,1.35763,1,0
0,-920.592,-0.425475,1.5103,1.00212,0.117851,2.63762,1.26403,0.901236,1.34611,1,0
0,-923.507,-1.39048,1.51146,0.979457,0.116425,2.61137,1.20378,0.866635,1.37147,1,0
0,-922.34,-3.00752,1.53303,1.02034,0.10104,2.62779,1.33892,0.839477,1.3392,1,0
0,-921.747,-1.76397,1.50295,1.00947,0.100841,2.63179,1.19191,0.893251,1.38142,1,0
0,-922.677,-4.5475,1.53663,1.05292,0.110122,2.54141,1.1805,0.968013,1.38149,1,0
0,-922.695,-2.14598,1.51031,1.00079,0.115394,2.62755,1.1651,0.892805,1.3969,1,0
0,-924.537,-3.33452,1.49428,1.01802,0.169828,2.59462,1.2444,0.973802,1.31797,1,0
0,-923.245,-2.43213,1.5199,0.986572,0.0878416,2.72729,1.2182,0.877219,1.38353,1,0
0,-925.206,-4.62589,1.54511,0.984275,0.0959591,2.81851,1.21401,0.915446,1.41189,1,0
0,-924.116,-3.10333,1.51139,1.03421,0.123926,2.78122,1.2264,1.0266,1.37033,1,0
0,-924.915,-3.07142,1.49142,1.01803,0.0937046,2.76432,1.33195,0.975533,1.37148,1,0
0,-923.401,-6.2532,1.47271,1.0336,0.117403,2.65829,1.1596,0.896861,1.28352,1,0
0,-923.924,-3.24545,1.4633,1.00012,0.122827,2.79441,1.34232,0.933631,1.34466,1,0
0,-924.234,-5.41032,1.46928,0.972054,0.17999,2.70781,1.29627,0.882471,1.30463,1,0
0,-924.625,-4.85234,1.477,1.01575,0.142906,2.62245,1.41,0.827481,1.34818,1,0
0,-926.579,-6.49325,1.58967,1.04959,0.115518,2.72544,1.35956,1.02535,1.35203,1,0
0,-922.713,-3.11056,1.52284,1.01968,0.179051,2.64851,1.14779,0.859388,1.33717,1,0
0,-924.13,-3.30897,1.51148,0.993933,0.0837377,2.59301,1.08614,0.904155,1.34847,1,0
0,-921.37,-1.92759,1.50197,1.03014,0.124136,2.75763,1.2139,0.946204,1.32509,1,0
0,-936.298,-5.62689,1.46754,1.01046,0.145154,2.90712,1.27991,0.986551,1.33382,1,0
0,-924.801,-3.99325,1.47182,0.961565,0.138506,2.6575,1.16392,0.830281,1.36201,1,0
0,-924.2,-2.87286,1.51746,0.962895,0.112614,2.61559,1.33574,0.928787,1.39629,1,0
0,-923.761,-5.0103,1.46134,0.995091,0.13116,2.70724,1.49467,0.93557,1.35069,1,0
0,-922.245,-4.00547,1.50237,1.02993,0.176198,2.70701,1.22376,0.953298,1.40014,1,0
0,-920,-1.33513,1.49709,0.994596,0.140205,2.75619,1.17582,0.97691,1.34178,1,0
0,-920.756,-1.90603,1.49969,1.00445,0.141749,2.7611,1.17717,0.994707,1.37243,1,0
0,-926.018,-4.03413,1.48681,0.949818,0.161543,2.66721,1.17401,0.935896,1.31085,1,0
0,-921.226,-1.51392,1.54399,1.01795,0.102613,2.69283,1.19619,0.886279,1.36737,1,0
0,-921.883,-1.62864,1.48324,0.988297,0.110805,2.62995,1.21761,0.879493,1.36843,1,0
0,-931.114,-3.016,1.55991,0.964897,0.161515,2.57665,1.22649,0.907227,1.36925,1,0
0,-921.645,-3.0106,1.51955,1.03286,0.127861,2.59879,1.1324,0.993824,1.37991,1,0
0,-927.503,-4.62634,1.48592,1.03325,0.141344,2.77912,1.26605,0.945042,1.40757,1,0
0,-922.038,-1.87725,1.52561,0.973006,0.157823,2.70903,1.19853,0.898735,1.38465,1,0
0,-921.072,-1.13557,1.53555,1.00515,0.14136,2.70088,1.2663,0.865951,1.36118,1,0
0,-921.876,-1.06788,1.52231,1.0087,0.141396,2.62615,1.14154,0.928943,1.33819,1,0
0,-923.53,-4.37163,1.52779,1.02876,0.116843,2.80309,1.22626,0.837436,1.30833,1,0
0,-921.392,-1.68559,1.50497,1.03265,0.102231,2.68516,1.18852,0.9511,1.3637,1,0
0,-930.205,-3.55368,1.57678,0.985426,0.135903,2.66903,1.24482,0.978702,1.30809,1,0
0,-922.503,-1.61043,1.4858,0.980334,0.104265,2.5928,1.20765,0.930616,1.34363,1,0
0,-931.739,-5.77596,1.50284,0.999024,0.106521,2.83574,1.0807,1.01272,1.40265,1,0
0,-930.348,-4.02971,1.58052,0.978848,0.101575,2.62956,1.31948,0.946988,1.31406,1,0
0,-921.368,-3.55367,1.5132,1.03769,0.155785,2.59051,1.07985,0.929536,1.35253,1,0
0,-923.895,-5.42789,1.55509,1.04961,0.161245,2.63394,1.12402,0.832666,1.35317,1,0
0,-923.84,-1.71197,1.52448,0.984228,0.115656,2.62293,1.11776,1.00004,1.35819,1,0
0,-925.651,-4.03345,1.49575,1.01337,0.0917282,2.81505,1.3944,0.884254,1.34522,1,0
0,-935.17,-12.2146,1.52479,0.981822,0.274751,2.58605,1.00491,0.847479,1.39002,1,0
0,-924.975,-1.70423,1.50486,0.963498,0.133355,2.62765,1.19308,0.968934,1.32652,1,0
0,-924.996,-3.8083,1.5344,1.06251,0.10823,2.7731,1.26592,0.961284,1.34708,1,0
0,-923.144,-0.885738,1.53797,0.979338,0.12168,2.67773,1.20761,0.868837,1.3456,1,0
0,-930.379,-6.48207,1.50754,1.04282,0.141016,2.80173,1.38387,0.87996,1.41169,1,0
0,-924.472,-2.27714,1.5332,0.951338,0.138924,2.69413,1.17216,0.954413,1.38081,1,0
0,-924.836,-5.71277,1.43392,0.976243,0.125902,2.58479,1.19346,0.870024,1.3607,1,0
0,-924.985,-3.05219,1.53003,0.998383,0.162108,2.6161,1.29511,0.967965,1.39944,1,0
0,-920.697,-1.1874,1.54339,0.985968,0.114039,2.79029,1.21144,0.947478,1.36033,1,0
0,-920.071,-1.47718,1.51883,0.997642,0.134091,2.78297,1.36023,0.926557,1.34813,1,0
0,-921.97,-2.97364,1.55297,1.03076,0.10541,2.67618,1.40123,0.927495,1.35094,1,0
0,-926.355,-3.83846,1.55811,0.966412,0.0971366,2.69565,1.2526,1.05562,1.34972,1,0
0,-924.664,-2.80768,1.4787,0.948341,0.123512,2.64855,1.18118,0.924009,1.33176,1,0
0,-926.698,-3.51908,1.54914,0.981986,0.089878,2.66269,1.11135,0.98036,1.31837,1,0
0,-921.867,-2.76762,1.54565,1.04332,0.109446,2.71293,1.18734,0.996942,1.35724,1,0
0,-921.969,-3.79773,1.52142,0.987428,0.152868,2.84038,1.3208,1.0196,1.3274,1,0
0,-927.121,-2.191,1.50866,0.982594,0.172167,2.56814,1.28488,0.934537,1.35515,1,0
0,-924.055,-2.36821,1.54736,0.9996,0.106534,2.5938,1.39513,0.948299,1.35164,1,0
0,-922.253,-2.80034,1.47982,0.966071,0.113147,2.80298,1.29597,0.898865,1.36445,1,0
0,-921.081,-1.3405,1.50732,0.958766,0.119395,2.75976,1.24304,0.918548,1.34292,1,0
0,-922.969,-1.91224,1.55586,1.0053,0.101066,2.67919,1.22538,0.867482,1.3352,1,0
0,-939.994,-9.57173,1.50457,0.929549,0.111109,2.48504,1.37248,0.995027,1.29287,1,0
0,-921.384,-1.61389,1.50972,1.01568,0.115164,2.70713,1.23859,0.927323,1.39225,1,0
0,-926.344,-2.83525,1.53295,1.00925,0.12241,2.48953,1.19128,0.901461,1.36281,1,0
0,-920.525,-1.20816,1.53778,1.01707,0.107205,2.67196,1.33155,0.931401,1.3558,1,0
0,-925.83,-3.38781,1.51238,0.950095,0.0836063,2.66814,1.20972,0.953897,1.32637,1,0
0,-924.609,-2.15754,1.52753,0.98479,0.0942597,2.6307,1.21104,0.903107,1.31331,1,0
0,-923.404,-2.43047,1.53494,0.998557,0.10504,2.61101,1.29257,1.03423,1.36607,1,0
0,-923.398,-2.84354,1.53123,0.985999,0.1139,2.72287,1.33221,0.932409,1.29905,1,0
0,-923.659,-1.93009,1.53365,0.976091,0.116668,2.63063,1.23834,0.990486,1.38852,1,0
0,-924.85,-3.21237,1.54111,1.01888,0.154982,2.58188,1.25893,0.895458,1.39446,1,0
0,-921.662,-3.01627,1.49204,0.97371,0.147546,2.8286,1.13621,0.885388,1.34984,1,0
0,-919.838,-1.16262,1.51394,1.00185,0.145136,2.7429,1.15705,0.974219,1.34408,1,0
0,-921.52,-2.00102,1.49991,1.00178,0.178128,2.66417,1.2308,0.915454,1.37391,1,0
0,-922.1,-3.87793,1.52615,1.01441,0.178935,2.83298,1.291,0.91333,1.32086,1,0
0,-921.22,-1.45765,1.50416,1.00734,0.121183,2.72579,1.14232,0.863454,1.35115,1,0
0,-922.56,-1.13713,1.52908,1.00505,0.153326,2.61172,1.21357,0.935704,1.37017,1,0
0,-931.01,-3.33902,1.5454,0.942294,0.152198,2.64244,1.15249,0.882785,1.33982,1,0
0,-920.523,-1.89184,1.4803,1.01011,0.112512,2.61504,1.29908,0.955175,1.33763,1,0
0,-922.197,-0.967554,1.50529,0.963478,0.119815,2.69523,1.17751,0.928279,1.36246,1,0
0,-926.952,-4.0282,1.47976,1.01407,0.118647,2.7713,1.24646,0.837724,1.3903,1,0
0,-921.805,-2.72917,1.54903,1.02565,0.163283,2.67719,1.11418,0.958154,1.3472,1,0
0,-926.469,-4.15614,1.51954,0.97654,0.099962,2.54905,1.17908,0.997073,1.4011,1,0
0,-926.225,-3.21754,1.52412,1.02703,0.175503,2.68331,1.34642,0.941415,1.32226,1,0
0,-922.978,-1.74124,1.53549,1.01231,0.127801,2.59421,1.10348,0.941891,1.35125,1,0
0,-923.807,-3.38709,1.53283,0.976013,0.117255,2.70457,1.17928,0.975169,1.41335,1,0
0,-928.539,-4.3047,1.5243,0.9836,0.174957,2.6188,1.19458,0.807196,1.33,1,0
0,-929.442,-4.73783,1.56214,0.985612,0.100286,2.66506,1.24624,0.878511,1.28919,1,0
0,-922.276,-1.48125,1.55101,1.00414,0.115785,2.65108,1.3476,0.900285,1.36085,1,0
0,-926.994,-1.75863,1.51935,0.977418,0.154791,2.60112,1.31443,0.932634,1.32962,1,0
0,-926.489,-4.24474,1.54537,1.01628,0.101181,2.60045,1.25334,1.05813,1.32067,1,0
0,-923.63,-2.31578,1.48109,1.0033,0.106344,2.6993,1.12566,0.929458,1.37927,1,0
0,-930.956,-6.29099,1.55727,0.941434,0.178846,2.77352,1.41338,0.954382,1.33085,1,0
0,-921.127,-2.30325,1.51798,1.03003,0.122826,2.73168,1.19138,0.872387,1.3192,1,0
0,-925.963,-4.26789,1.519,0.978369,0.0929977,2.6465,1.2577,0.835455,1.30197,1,0
0,-924.859,-4.28317,1.50447,1.00366,0.108069,2.52351,1.30059,1.04696,1.37422,1,0
0,-924.625,-3.19752,1.51485,1.05247,0.105734,2.76416,1.28199,0.883164,1.34632,1,0
0,-921.955,-3.44476,1.47253,1.0412,0.112383,2.65552,1.26436,0.965265,1.32787,1,0
0,-920.725,-1.35536,1.53489,1.02772,0.103344,2.69452,1.18684,0.93862,1.36284,1,0
0,-926.784,-6.09996,1.52302,1.02489,0.125505,2.71449,1.57549,0.888408,1.32746,1,0
0,-923.351,-6.11089,1.59618,1.00705,0.11427,2.90841,1.27069,0.919299,1.35984,1,0
0,-923.3,-2.5915,1.52724,0.941988,0.135042,2.73356,1.30319,0.896911,1.36606,1,0
0,-923.633,-3.82948,1.54957,1.01933,0.098325,2.72725,1.05055,0.923845,1.32846,1,0
0,-927.023,-2.55367,1.54389,0.967236,0.144154,2.60774,1.32213,0.974275,1.38013,1,0
0,-922.334,-3.18264,1.53021,1.05067,0.13465,2.59948,1.17488,0.957103,1.32739,1,0
0,-922.742,-2.29245,1.52649,0.990183,0.110255,2.82741,1.20387,0.949326,1.386,1,0
0,-922.588,-3.27568,1.52972,1.02538,0.0890958,2.69591,1.21884,0.971365,1.31022,1,0
0,-926.335,-3.17206,1.49204,0.952934,0.120949,2.61361,1.10161,0.956763,1.37274,1,0
0,-930.456,-5.66049,1.58598,1.02668,0.139074,2.62763,1.37578,1.03656,1.35584,1,0
0,-925.04,-4.05929,1.56048,0.997818,0.195007,2.67515,1.10592,0.961314,1.36405,1,0
0,-927.702,-6.82604,1.52542,0.966003,0.0827976,2.70371,1.26541,0.897464,1.43298,1,0
0,-928.63,-3.52529,1.4888,0.945498,0.118565,2.56414,1.15136,0.947187,1.33522,1,0
0,-931.458,-5.17571,1.51363,0.950609,0.127486,2.53712,1.34239,0.816722,1.35916,1,0
0,-930.315,-6.05613,1.50317,1.00146,0.0688948,2.81955,1.15558,0.915466,1.31426,1,0
0,-922.168,-3.33214,1.54041,1.01902,0.131897,2.77923,1.15762,0.945491,1.40252,1,0
0,-927.462,-4.77048,1.45528,1.0034,0.103586,2.76013,1.33917,1.01387,1.36484,1,0
0,-922.847,-3.00393,1.48777,0.978409,0.112121,2.69176,1.21005,0.844257,1.31428,1,0
0,-921.212,-1.51486,1.5342,0.99904,0.118306,2.6803,1.30596,0.986282,1.38222,1,0
0,-921.632,-1.91924,1.50466,1.00216,0.148252,2.70486,1.29031,1.02138,1.34069,1,0
0,-927.551,-3.99211,1.52073,0.995179,0.203065,2.61165,1.13944,0.893078,1.32299,1,0
0,-920.258,-1.5872,1.50209,0.98571,0.126016,2.73546,1.36648,0.935405,1.37275,1,0
0,-921.223,-3.50518,1.56217,0.984667,0.123276,2.82064,1.36941,0.877234,1.36585,1,0
0,-920.257,-1.26736,1.4926,1.02088,0.123544,2.67762,1.27099,0.975119,1.35035,1,0
0,-921.669,-1.91386,1.48914,0.988894,0.111101,2.71028,1.24794,0.843044,1.35882,1,0
0,-926.241,-3.65379,1.54945,0.983019,0.0957907,2.67579,1.06139,0.857485,1.35904,1,0
0,-924.977,-5.62979,1.47625,1.02197,0.134082,2.73998,1.36645,0.795728,1.35377,1,0
0,-939.664,-7.32422,1.48437,0.981861,0.10935,2.92353,1.24232,0.818723,1.39332,1,0
0,-924.749,-6.22969,1.52896,0.947328,0.199007,2.77608,1.07372,0.927492,1.37986,1,0
0,-928.539,-3.60883,1.50936,0.960869,0.155848,2.56477,1.14634,0.871588,1.38101,1,0
0,-924.483,-3.50037,1.51158,1.01219,0.157035,2.56354,1.12218,0.842703,1.35742,1,0
0,-923.447,-3.54159,1.48922,1.04088,0.0927364,2.69967,1.25865,0.869403,1.33376,1,0
0,-931.369,-8.4179,1.47272,0.925577,0.0737304,2.65884,1.09884,0.918209,1.33049,1,0
0,-923.595,-3.32243,1.51456,1.04289,0.104872,2.72069,1.07716,0.905729,1.35858,1,0
0,-922.9,-2.04478,1.49797,0.995242,0.124456,2.58285,1.13257,0.999084,1.35249,1,0
0,-921.484,-2.21291,1.52373,0.968327,0.101048,2.8275,1.26692,0.920526,1.34,1,0
0,-924.414,-4.72375,1.48629,0.962806,0.0879699,2.55701,1.39268,0.901373,1.34263,1,0
0,-925.246,-3.37395,1.55987,0.985646,0.08281,2.65171,1.30057,0.937294,1.32259,1,0
0,-924.684,-3.78879,1.5619,1.02499,0.105238,2.60598,1.2748,1.03816,1.36197,1,0
0,-925.166,-1.34543,1.52367,0.973042,0.13527,2.62287,1.25733,0.993768,1.3355,1,0
0,-921.52,-3.7029,1.46237,0.995692,0.124027,2.65389,1.29004,0.900421,1.30745,1,0
0,-921.393,-1.24378,1.52778,1.01404,0.111164,2.63622,1.27224,0.867622,1.34147,1,0
0,-921.774,-1.72499,1.50809,1.01026,0.0908354,2.66822,1.18808,0.922202,1.37597,1,0
0,-927.351,-4.01007,1.5229,0.978851,0.154136,2.67335,1.38671,0.836315,1.31626,1,0
0,-927.521,-2.10161,1.55329,0.986007,0.132011,2.6224,1.35423,0.948995,1.32629,1,0
0,-923.281,-1.90196,1.50836,0.995112,0.119525,2.59097,1.30401,0.852153,1.33712,1,0
0,-921.925,-3.67417,1.51163,1.02906,0.142183,2.78827,1.10813,0.891538,1.31579,1,0
0,-927.162,-4.17994,1.51225,1.01759,0.0983159,2.79885,1.04269,0.886452,1.34043,1,0
0,-926.197,-1.37317,1.52927,0.962543,0.128469,2.62604,1.25001,0.886914,1.33374,1,0
0,-924.079,-7.17016,1.49922,0.995603,0.127812,2.79626,1.41669,0.805237,1.29852,1,0
0,-927.546,-2.18919,1.54445,0.973655,0.167134,2.61871,1.16602,0.886007,1.35281,1,0
0,-921.738,-1.25184,1.5069,0.993386,0.0973599,2.65785,1.2053,0.887446,1.37131,1,0
0,-923.453,-5.60513,1.50352,0.985459,0.0925138,2.62259,1.42798,0.964847,1.41144,1,0
0,-924.128,-5.53495,1.49253,0.964302,0.0644784,2.71415,1.2979,0.922307,1.34423,1,0
0,-922.839,-3.50722,1.52514,1.02428,0.118186,2.63411,1.08484,1.03936,1.34939,1,0
0,-923.88,-1.75425,1.50909,0.983115,0.121356,2.56238,1.29974,0.975113,1.36932,1,0
0,-929.315,-4.51559,1.5125,0.970808,0.113271,2.48347,1.30301,1.02488,1.36629,1,0
0,-929.799,-2.6253,1.57091,0.972768,0.120213,2.60898,1.13867,0.958857,1.33915,1,0
0,-927.703,-5.04648,1.54083,0.981935,0.240927,2.70651,1.17662,0.952042,1.34512,1,0
0,-922.3,-1.24879,1.54116,0.990157,0.115274,2.7105,1.10503,0.942146,1.35189,1,0
0,-924.955,-3.70506,1.52233,1.0096,0.0927298,2.57757,1.24064,0.923559,1.29923,1,0
0,-922.608,-4.05287,1.48525,0.994125,0.0732022,2.68191,1.31503,0.966853,1.36293,1,0
0,-926.145,-3.53521,1.48223,0.982282,0.0983875,2.77048,1.09651,0.998071,1.35382,1,0
0,-921.664,-2.63289,1.50576,1.00373,0.120138,2.73757,1.39776,0.909848,1.3881,1,0
0,-923.99,-3.16891,1.56706,1.03489,0.115846,2.62943,1.32129,0.879141,1.34508,1,0
0,-925.96,-4.05494,1.46873,0.982508,0.152275,2.56846,1.36977,0.95929,1.33381,1,0
0,-925.248,-2.29454,1.52055,0.994861,0.143088,2.55352,1.15518,0.872619,1.37233,1,0
0,-921.314,-3.24085,1.52702,1.04791,0.136487,2.71175,1.17502,0.854918,1.3316,1,0
0,-1098.13,-7.97443,1.47546,1.05372,0.112876,2.8987,1.18139,0.822768,1.3621,1,0
0,-923.388,-3.30908,1.53028,1.00397,0.1556,2.78964,1.42311,0.890985,1.36465,1,0
0,-928.286,-4.08448,1.53729,0.963219,0.153239,2.68956,1.38424,0.842045,1.32267,1,0
0,-920.298,-0.606628,1.53221,0.994988,0.145882,2.73071,1.25686,0.906333,1.35061,1,0
0,-922.599,-2.51531,1.50148,0.988805,0.098945,2.67428,1.23083,1.00935,1.38878,1,0
0,-921.348,-1.59215,1.49254,0.999614,0.11772,2.63633,1.19025,1.01235,1.34856,1,0
0,-922.804,-3.66297,1.57423,1.02252,0.128109,2.7357,1.34247,0.957748,1.38403,1,0
0,-924.82,-2.84954,1.52776,0.968351,0.0986309,2.68834,1.23166,0.824552,1.33581,1,0
0,-923.628,-3.90694,1.55421,1.01338,0.109079,2.78989,1.26396,1.05625,1.33733,1,0
0,-922.347,-2.06623,1.51718,1.01993,0.123564,2.79294,1.23959,0.962627,1.38427,1,0
0,-931.283,-7.1807,1.50306,0.938839,0.139419,2.63407,1.41492,0.822131,1.30814,1,0
0,-930.236,-6.02483,1.48997,0.95611,0.133183,2.50162,1.42682,0.96765,1.38057,1,0
0,-922.945,-1.8904,1.50368,1.00669,0.102742,2.74324,1.22438,0.925485,1.39051,1,0
0,-925.244,-4.119,1.56708,1.02833,0.100304,2.54516,1.33474,0.905001,1.36143,1,0
0,-929.22,-6.66471,1.52765,0.994827,0.0785901,2.83212,1.04745,0.891204,1.31312,1,0
0,-928.668,-4.5665,1.48844,0.974961,0.117396,2.50492,1.1003,0.95105,1.31947,1,0
0,-926.179,-2.68963,1.54798,0.95561,0.137037,2.70466,1.32429,0.994751,1.33497,1,0
0,-929.268,-8.37327,1.54319,1.00247,0.071172,2.55096,1.26727,0.802764,1.3094,1,0
0,-927.16,-4.29708,1.52279,0.953473,0.0873782,2.61614,1.25357,1.04744,1.35409,1,0
0,-921.391,-2.41929,1.47618,1.00131,0.106004,2.58011,1.27473,0.885041,1.34341,1,0
0,-924.117,-1.83365,1.54496,1.01535,0.154726,2.61034,1.2479,0.977094,1.36274,1,0
0,-932.593,-3.60609,1.47289,1.04052,0.115568,2.79843,1.23071,0.961227,1.35714,1,0
0,-920.552,-2.021,1.53313,0.993897,0.182181,2.75404,1.18702,0.941005,1.3529,1,0
0,-928.555,-4.8512,1.51249,1.02852,0.0692805,2.77628,1.22474,0.897486,1.36142,1,0
0,-926.263,-5.40178,1.52273,0.937361,0.156593,2.76807,1.26393,1.05081,1.32921,1,0
0,-922.821,-2.7216,1.50454,0.985819,0.165641,2.68123,1.15114,1.01797,1.33071,1,0
0,-921.937,-2.03448,1.51173,0.99451,0.112276,2.74026,1.2514,0.942565,1.40028,1,0
0,-922.093,-5.80812,1.58136,0.970634,0.162134,2.86528,1.21768,0.923317,1.38746,1,0
0,-922.921,-1.91163,1.50751,0.985565,0.12654,2.66411,1.13442,0.87379,1.38543,1,0
0,-920.601,-1.7556,1.49326,1.03519,0.13137,2.69036,1.20793,0.891395,1.35679,1,0
0,-922.024,-2.24421,1.47414,0.98162,0.108828,2.77225,1.30348,0.936391,1.35872,1,0
0,-921.023,-0.859476,1.54218,1.00016,0.111831,2.73568,1.15555,0.92717,1.35388,1,0
0,-921.343,-3.02248,1.54299,1.03302,0.134496,2.71529,1.07186,0.939287,1.33601,1,0
0,-920.396,-1.29408,1.4878,0.984451,0.131253,2.7023,1.25895,0.950119,1.3262,1,0
0,-919.771,-0.853107,1.5269,1.0066,0.124419,2.77605,1.27981,0.941549,1.36033,1,0
0,-923.671,-3.16291,1.47978,0.976641,0.139381,2.65746,1.10692,0.84757,1.35389,1,0
0,-923.188,-4.02592,1.4821,0.981458,0.110039,2.73544,1.20879,0.835577,1.30799,1,0
0,-922.773,-2.32331,1.50594,0.947664,0.117148,2.75751,1.22684,0.879709,1.34084,1,0
0,-931.477,-3.98053,1.58618,1.01128,0.144894,2.56888,1.33455,0.925782,1.34852,1,0
0,-927.261,-5.71803,1.49807,1.00029,0.132172,2.46392,1.06673,0.976901,1.37731,1,0
0,-920.837,-1.64075,1.55408,1.00689,0.132834,2.72939,1.19305,0.962799,1.37856,1,0
0,-935.02,-5.56367,1.56746,0.967122,0.117449,2.51929,1.43277,0.984686,1.34196,1,0
0,-920.774,-1.08583,1.52267,1.0182,0.109123,2.65437,1.2231,0.877201,1.33903,1,0
0,-922.387,-1.63525,1.56463,1.01293,0.1185,2.68572,1.30922,0.912055,1.34687,1,0
0,-923.738,-4.77955,1.56965,1.06858,0.130168,2.69855,1.24483,0.954326,1.34298,1,0
0,-924.361,-1.01908,1.51614,0.963225,0.139865,2.62763,1.19366,0.931912,1.35672,1,0
0,-921.875,-2.17259,1.50161,0.983678,0.178381,2.7279,1.30509,0.898593,1.35856,1,0
0,-924.486,-4.2501,1.5644,1.04026,0.133031,2.7569,1.36601,0.919356,1.32177,1,0
0,-921.424,-1.36223,1.5032,0.976484,0.121398,2.66087,1.33286,0.887587,1.36988,1,0
0,-927.628,-3.27193,1.57296,0.998689,0.106334,2.55352,1.1467,0.916985,1.3681,1,0
0,-921.07,-0.874925,1.52497,0.999315,0.140678,2.68086,1.26767,0.871691,1.36449,1,0
0,-933.737,-5.29379,1.45759,0.997074,0.101208,2.84754,1.36804,0.897584,1.34186,1,0
0,-925.202,-3.73825,1.50127,0.978173,0.112562,2.66148,1.00765,0.943246,1.36702,1,0
0,-925.083,-2.79714,1.50174,0.968725,0.103235,2.65804,1.10014,0.936525,1.31715,1,0
0,-929.184,-7.1554,1.48628,0.912149,0.119341,2.76739,1.10676,0.985683,1.36876,1,0
0,-932.32,-7.42144,1.51526,0.96907,0.171022,2.69909,1.52534,0.967375,1.40742,1,0
0,-923.239,-3.83222,1.49276,0.992205,0.111855,2.63675,1.32438,0.802173,1.36675,1,0
0,-929.879,-5.49705,1.48345,0.957194,0.133761,2.52994,1.23008,0.8145,1.37197,1,0
0,-921.856,-1.69102,1.49307,0.973207,0.148333,2.68729,1.17664,0.875106,1.34046,1,0
0,-924.035,-4.83666,1.4857,0.984697,0.104253,2.71672,1.29229,1.08236,1.32073,1,0
0,-923.479,-4.8122,1.55117,1.02362,0.0849267,2.64109,1.23225,1.01307,1.39561,1,0
0,-921.247,-1.50448,1.51419,0.982103,0.131442,2.69355,1.32595,0.892484,1.38368,1,0
0,-928.367,-2.36027,1.5357,0.964984,0.116751,2.5953,1.25066,1.00448,1.32661,1,0
0,-929.057,-2.79493,1.55295,0.972117,0.102397,2.58846,1.14018,0.981899,1.33317,1,0
0,-922.394,-3.03599,1.51755,0.995647,0.107038,2.71808,1.3258,0.842656,1.39233,1,0
0,-932.342,-5.34264,1.48693,0.995305,0.169292,2.49219,1.39379,0.90202,1.33719,1,0
0,-928.043,-5.40973,1.55118,1.05373,0.143974,2.63734,1.31403,0.985386,1.30484,1,0
