# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-09-26 14:08:15 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/standata-25d450cd851.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpkpCL6s/init-1-25d4288a429e.json
# random
#   seed = 274815519
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/fit_gen_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/GitHub/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 1
0,-462.702,-8.13171,1.4782,0.934739,0.204116,2.83735,1.56751,1.44362,1,0,0
0,-463.826,-8.14659,1.53148,1.0906,0.242184,2.77848,1.28447,1.39373,1,0,0
0,-459.543,-1.34983,1.48222,0.998016,0.214711,2.66096,1.45919,1.37262,1,0,0
0,-461.754,-2.39859,1.46889,0.975737,0.239706,2.64898,1.37334,1.40627,1,0,0
0,-460.019,-3.20958,1.45807,1.03552,0.202814,2.68772,1.54004,1.31813,1,0,0
0,-456.79,-1.61625,1.48711,1.00645,0.30175,2.69521,1.48112,1.39794,1,0,0
0,-463.233,-7.75234,1.38364,1.12811,0.243834,2.54067,1.55214,1.35739,1,0,0
0,-459.045,-3.25371,1.47913,1.0207,0.234441,2.61488,1.65902,1.31611,1,0,0
0,-461.603,-3.87471,1.51978,1.0431,0.24161,2.7312,1.36945,1.33273,1,0,0
0,-458.68,-1.77143,1.46877,0.956576,0.231152,2.61032,1.61775,1.36516,1,0,0
0,-457.846,-1.14039,1.50537,1.00199,0.253708,2.73167,1.49756,1.3581,1,0,0
0,-456.561,-2.24426,1.46818,1.05647,0.319999,2.67279,1.45678,1.38901,1,0,0
0,-459.763,-4.01976,1.47196,1.02627,0.265683,2.91447,1.54887,1.37121,1,0,0
0,-457.476,-0.798911,1.46831,0.972475,0.247562,2.75207,1.53888,1.35355,1,0,0
0,-459.918,-2.59519,1.40969,0.990295,0.220691,2.66803,1.52983,1.3399,1,0,0
0,-457.771,-3.74794,1.5054,1.03363,0.200646,2.68109,1.63174,1.36052,1,0,0
0,-460.318,-4.86507,1.43089,1.12324,0.305785,2.60021,1.52745,1.3946,1,0,0
0,-457.869,-0.851024,1.44246,0.988456,0.243516,2.72689,1.52435,1.38485,1,0,0
0,-457.801,-1.33735,1.42644,1.02119,0.284366,2.72704,1.47546,1.37782,1,0,0
0,-458.388,-0.789491,1.4697,0.993819,0.277302,2.57928,1.51503,1.36014,1,0,0
0,-459.967,-7.4628,1.46278,0.969621,0.402812,2.82497,1.5758,1.38586,1,0,0
0,-460.355,-1.65074,1.46879,0.937392,0.264785,2.6794,1.55525,1.33146,1,0,0
0,-458.766,-0.498979,1.48291,0.996669,0.259187,2.62183,1.46482,1.35578,1,0,0
0,-458.956,-1.37114,1.4621,0.951116,0.271276,2.62281,1.60753,1.35423,1,0,0
0,-457.711,-1.13908,1.45721,0.992902,0.255315,2.57218,1.56093,1.38152,1,0,0
0,-463.801,-3.26058,1.49858,0.938569,0.207068,2.61306,1.47265,1.3745,1,0,0
0,-456.939,-0.897065,1.49538,1.02129,0.267498,2.67718,1.483,1.38484,1,0,0
0,-461.467,-4.78129,1.38993,0.953225,0.298135,2.59953,1.50042,1.39559,1,0,0
0,-462.367,-3.69479,1.44485,0.984231,0.191913,2.57648,1.44368,1.37593,1,0,0
0,-457.025,-1.52784,1.4608,1.06349,0.269979,2.59834,1.44812,1.38158,1,0,0
0,-457.398,-1.16062,1.47395,0.996347,0.254543,2.80057,1.49679,1.35979,1,0,0
0,-463.34,-3.98298,1.48644,0.981879,0.290135,2.54997,1.31569,1.3713,1,0,0
0,-458.384,-1.93044,1.43848,1.02362,0.285967,2.77409,1.4334,1.38748,1,0,0
0,-457.375,-1.91206,1.42454,0.9766,0.310099,2.7176,1.52159,1.37092,1,0,0
0,-458.308,-1.84699,1.47988,1.04238,0.290368,2.64108,1.39017,1.34309,1,0,0
0,-464.241,-4.95542,1.52448,1.00699,0.31218,2.64862,1.41573,1.30896,1,0,0
0,-461.407,-2.03401,1.47763,0.914492,0.24168,2.69988,1.50498,1.37332,1,0,0
0,-460.164,-3.95253,1.41024,1.01836,0.224068,2.51925,1.47331,1.37337,1,0,0
0,-460.736,-4.13542,1.45838,1.08466,0.332594,2.60004,1.62301,1.35072,1,0,0
0,-457.745,-1.08394,1.47909,1.02342,0.244559,2.57759,1.48887,1.37598,1,0,0
0,-458.131,-2.78446,1.49581,1.01446,0.243136,2.53346,1.59856,1.38239,1,0,0
0,-463.027,-5.93465,1.42121,1.08694,0.222971,2.69164,1.68966,1.31611,1,0,0
0,-462.385,-2.80988,1.40807,0.964243,0.232099,2.68536,1.44311,1.3894,1,0,0
0,-458.405,-4.07053,1.42424,0.985244,0.239505,2.53409,1.67936,1.37835,1,0,0
0,-459.668,-2.52539,1.47112,0.953788,0.332709,2.67168,1.57811,1.35169,1,0,0
0,-456.547,-1.63084,1.49294,0.994912,0.271432,2.7454,1.62093,1.37487,1,0,0
0,-459.369,-3.48308,1.41685,1.03219,0.269167,2.65821,1.52672,1.3037,1,0,0
0,-458.491,-5.09229,1.42353,1.07834,0.258559,2.48015,1.47205,1.38825,1,0,0
0,-460.678,-6.57455,1.40332,0.958436,0.213188,2.54579,1.66703,1.32756,1,0,0
0,-458.44,-1.39337,1.45361,0.984848,0.222605,2.67856,1.56445,1.33601,1,0,0
0,-456.903,-2.18697,1.48971,0.980004,0.315279,2.74802,1.54719,1.3847,1,0,0
0,-458.818,-1.68015,1.42997,0.954064,0.251556,2.63485,1.58306,1.34575,1,0,0
0,-458.466,-4.07291,1.49871,1.07971,0.342294,2.7282,1.53199,1.36762,1,0,0
0,-459.751,-2.96643,1.42465,1.0248,0.274711,2.57303,1.39515,1.33065,1,0,0
0,-458.817,-1.28198,1.45342,0.99364,0.293052,2.65803,1.45283,1.32911,1,0,0
0,-458.099,-1.18215,1.4703,0.999859,0.263984,2.6644,1.59046,1.32753,1,0,0
0,-460.106,-4.99782,1.46504,0.942877,0.231025,2.80615,1.5601,1.43157,1,0,0
0,-459.918,-4.41606,1.50433,1.03618,0.190806,2.70369,1.51515,1.39802,1,0,0
0,-470.44,-6.91232,1.47393,0.958452,0.234653,2.61434,1.23297,1.31982,1,0,0
0,-458.396,-3.1701,1.47454,1.05954,0.349557,2.6771,1.54462,1.3611,1,0,0
0,-460.764,-5.78493,1.53452,0.984711,0.190238,2.73001,1.54829,1.38643,1,0,0
0,-458.525,-4.0391,1.42608,1.04687,0.302122,2.50195,1.46242,1.35171,1,0,0
0,-459.313,-3.40827,1.49791,1.05686,0.309898,2.5822,1.62345,1.37434,1,0,0
0,-457.604,-1.40032,1.44153,0.997544,0.256714,2.79648,1.5514,1.36994,1,0,0
0,-457.374,-1.50535,1.4608,1.02775,0.249537,2.62498,1.5305,1.40819,1,0,0
0,-457.386,-1.64443,1.45707,1.06055,0.235706,2.60005,1.51142,1.38686,1,0,0
0,-465.59,-7.7321,1.43591,1.06032,0.373752,2.56558,1.65437,1.31872,1,0,0
0,-457.133,-1.04717,1.45073,0.990255,0.243297,2.74048,1.58511,1.34627,1,0,0
0,-459.855,-2.11353,1.47355,1.02629,0.20906,2.62156,1.42691,1.37808,1,0,0
0,-461.946,-3.58668,1.46069,1.09401,0.239913,2.76816,1.58343,1.32455,1,0,0
0,-459.033,-1.04571,1.453,1.01045,0.239601,2.74375,1.4586,1.33876,1,0,0
0,-457.826,-1.64329,1.43726,0.979803,0.246665,2.79352,1.55935,1.36534,1,0,0
0,-462.114,-4.98341,1.47492,1.07485,0.260633,2.81594,1.47699,1.29841,1,0,0
0,-458.531,-2.77575,1.4371,1.05702,0.270411,2.61823,1.55635,1.31399,1,0,0
0,-467.851,-6.33634,1.51773,0.909413,0.188284,2.67352,1.45546,1.37234,1,0,0
0,-463.55,-4.83042,1.41303,1.09649,0.293239,2.66042,1.60131,1.40516,1,0,0
0,-458.144,-2.03871,1.41073,1.02513,0.25306,2.60655,1.53147,1.34833,1,0,0
0,-459.009,-1.01451,1.42382,0.996474,0.246062,2.67386,1.46559,1.37333,1,0,0
0,-458.17,-1.81598,1.49066,1.03545,0.228931,2.56968,1.50367,1.36187,1,0,0
0,-460.859,-4.97623,1.4357,0.958154,0.246121,2.52603,1.60844,1.42319,1,0,0
0,-456.385,-0.939858,1.48012,1.00112,0.267279,2.7678,1.56054,1.36373,1,0,0
0,-456.838,-3.09544,1.46034,1.03777,0.322853,2.80125,1.41627,1.37307,1,0,0
0,-462.53,-3.97344,1.46485,0.992173,0.178858,2.70485,1.46444,1.3627,1,0,0
0,-460.658,-3.01264,1.48446,1.01717,0.321149,2.62675,1.57604,1.31997,1,0,0
0,-457.338,-1.32866,1.47806,1.01957,0.303957,2.64918,1.59096,1.37317,1,0,0
0,-457.291,-0.356551,1.46033,1.00827,0.271478,2.67022,1.44939,1.37861,1,0,0
0,-458.706,-2.68207,1.4914,1.00496,0.247345,2.73345,1.6253,1.31796,1,0,0
0,-457.567,-3.60884,1.49964,1.05492,0.332246,2.77099,1.49109,1.34788,1,0,0
0,-462.771,-3.01055,1.48488,0.938499,0.223047,2.55454,1.51029,1.38463,1,0,0
0,-466.29,-8.01631,1.43467,0.890267,0.384944,2.59482,1.53523,1.34738,1,0,0
0,-462.288,-3.73965,1.4991,0.975088,0.237525,2.81606,1.3515,1.36639,1,0,0
0,-458.074,-4.19454,1.43859,1.10625,0.270189,2.53955,1.42661,1.38263,1,0,0
0,-462.789,-2.7417,1.43386,0.91521,0.254734,2.58947,1.52331,1.34838,1,0,0
0,-462.629,-4.44774,1.43301,0.975526,0.21237,2.49489,1.45234,1.38366,1,0,0
0,-457.585,-0.71346,1.47694,0.967936,0.252909,2.66376,1.56476,1.37975,1,0,0
0,-460.364,-1.66303,1.43073,0.932459,0.253648,2.64197,1.51584,1.36457,1,0,0
0,-457.009,-1.63462,1.46747,0.984502,0.221215,2.7138,1.61557,1.37629,1,0,0
0,-460.284,-4.4187,1.49524,1.05713,0.354222,2.59996,1.51263,1.33872,1,0,0
0,-457.646,-1.55223,1.44266,1.01,0.286505,2.72493,1.4633,1.40135,1,0,0
0,-460.113,-2.36636,1.44517,0.920997,0.286417,2.70825,1.46848,1.38936,1,0,0
0,-460.878,-5.31041,1.54639,1.05274,0.3076,2.73008,1.55462,1.33745,1,0,0
0,-457.681,-1.93126,1.46562,1.01289,0.280088,2.77048,1.5631,1.3235,1,0,0
0,-466.1,-5.97495,1.45588,1.04267,0.326122,2.67796,1.79505,1.33872,1,0,0
0,-462.38,-2.14667,1.50582,0.989029,0.261303,2.62353,1.41038,1.33248,1,0,0
0,-459.057,-3.20188,1.46287,0.91931,0.242398,2.70359,1.67129,1.34842,1,0,0
0,-460.346,-1.44975,1.45863,0.976047,0.227044,2.5827,1.49907,1.34387,1,0,0
0,-458.534,-1.51394,1.46627,0.935036,0.269967,2.71433,1.5818,1.3517,1,0,0
0,-459.835,-4.49219,1.4396,1.06327,0.360143,2.62748,1.55568,1.38743,1,0,0
0,-461.327,-5.35398,1.46267,0.948827,0.312651,2.82137,1.36746,1.31619,1,0,0
0,-465.214,-8.64402,1.48639,0.944508,0.256818,2.88284,1.32613,1.43678,1,0,0
0,-457.324,-1.00108,1.48255,0.98707,0.273769,2.6343,1.58757,1.38317,1,0,0
0,-460.614,-5.40516,1.48582,1.06788,0.296919,2.55179,1.30335,1.34135,1,0,0
0,-463.136,-2.81217,1.45609,0.92032,0.298156,2.56701,1.48128,1.36291,1,0,0
0,-469.987,-3.90101,1.42672,1.04855,0.213198,2.82847,1.45521,1.35801,1,0,0
0,-468.3,-4.56457,1.40702,1.1038,0.254091,2.73341,1.39006,1.36498,1,0,0
0,-463.794,-3.05197,1.46064,0.968132,0.227439,2.71106,1.33348,1.39231,1,0,0
0,-456.861,-1.30276,1.4635,1.02324,0.271643,2.62668,1.61453,1.38909,1,0,0
0,-459.223,-5.45442,1.51481,1.11633,0.301617,2.74101,1.40556,1.34015,1,0,0
0,-456.766,-1.76217,1.48261,1.03486,0.295214,2.66008,1.51676,1.40353,1,0,0
0,-457.185,-1.75624,1.44733,1.06689,0.285016,2.59593,1.51876,1.34685,1,0,0
0,-457.619,-2.5124,1.49094,1.03744,0.337183,2.68275,1.49232,1.35468,1,0,0
0,-458.876,-3.65128,1.48935,1.09433,0.214259,2.67726,1.61111,1.37634,1,0,0
0,-459.355,-2.7686,1.49828,0.965801,0.323365,2.66223,1.44113,1.38959,1,0,0
0,-462.471,-6.25636,1.55587,1.01998,0.315104,2.57689,1.43139,1.38096,1,0,0
0,-462.109,-3.40473,1.47052,1.10513,0.211706,2.70793,1.45922,1.35234,1,0,0
0,-461.944,-6.34975,1.44984,1.08896,0.330851,2.87573,1.41129,1.37939,1,0,0
0,-457.9,-1.5319,1.44675,1.0002,0.234959,2.66108,1.55962,1.40438,1,0,0
0,-457.377,-2.86962,1.4501,1.06736,0.254,2.54693,1.62711,1.35857,1,0,0
0,-463.51,-4.23643,1.49641,0.908552,0.331045,2.67217,1.5315,1.34713,1,0,0
0,-459.689,-3.4761,1.49138,1.02186,0.263868,2.82815,1.36696,1.38697,1,0,0
0,-456.979,-1.53221,1.47986,1.00989,0.247253,2.68907,1.56267,1.40791,1,0,0
0,-464.608,-5.86984,1.47611,0.881902,0.223941,2.65049,1.66614,1.33252,1,0,0
0,-459.841,-5.89892,1.44016,0.963303,0.191778,2.79573,1.66719,1.33438,1,0,0
0,-461.391,-3.24823,1.48978,0.986599,0.213882,2.74118,1.51188,1.31307,1,0,0
0,-458.775,-1.24234,1.5056,1.01508,0.267108,2.6313,1.44685,1.3608,1,0,0
0,-460.754,-2.63818,1.42256,1.00858,0.256959,2.79615,1.51146,1.40059,1,0,0
0,-458.27,-2.37481,1.47788,1.09063,0.288259,2.73703,1.52243,1.34435,1,0,0
0,-465.274,-7.63461,1.57905,0.97538,0.28061,2.70387,1.62191,1.3402,1,0,0
0,-458.685,-2.12763,1.43734,0.982975,0.213142,2.6264,1.57929,1.34523,1,0,0
0,-458.831,-2.59467,1.43571,1.03877,0.29811,2.70469,1.63513,1.33411,1,0,0
0,-458.803,-1.21769,1.46015,1.00942,0.257347,2.59732,1.41287,1.38717,1,0,0
0,-458.273,-2.11776,1.40273,1.00786,0.269896,2.66689,1.55792,1.35867,1,0,0
0,-459.26,-2.72837,1.46587,0.94891,0.256745,2.58225,1.61969,1.40237,1,0,0
0,-457.768,-1.64696,1.42128,0.999308,0.280723,2.74652,1.50843,1.34351,1,0,0
0,-462.175,-3.12867,1.44516,1.00443,0.189076,2.70632,1.46746,1.37368,1,0,0
0,-462.024,-5.48593,1.47132,0.955518,0.346164,2.54825,1.53294,1.41749,1,0,0
0,-467.514,-5.70277,1.50751,0.94845,0.210132,2.6298,1.52483,1.29564,1,0,0
0,-456.255,-1.96278,1.47341,0.995508,0.290862,2.81515,1.54662,1.37879,1,0,0
0,-457.364,-1.45514,1.42413,1.02184,0.292406,2.71646,1.5381,1.356,1,0,0
0,-456.995,-2.48513,1.50924,1.03062,0.270702,2.75844,1.49956,1.39994,1,0,0
0,-465.481,-5.9477,1.4382,0.991882,0.227488,2.58788,1.42225,1.2798,1,0,0
0,-460.288,-2.11123,1.43032,1.05067,0.266193,2.77916,1.44999,1.34582,1,0,0
0,-457.524,-2.85922,1.42707,0.967551,0.302481,2.76824,1.61866,1.35343,1,0,0
0,-460.544,-2.73989,1.46797,0.931453,0.287171,2.59368,1.56345,1.40013,1,0,0
0,-457.021,-2.24599,1.4738,1.01854,0.242619,2.61356,1.62065,1.40674,1,0,0
0,-462.44,-4.00196,1.5202,0.996391,0.275265,2.58572,1.64631,1.32718,1,0,0
0,-458.483,-1.13616,1.47184,0.96192,0.272217,2.75927,1.46229,1.34869,1,0,0
0,-462.663,-4.50681,1.44686,0.989647,0.321495,2.55979,1.4883,1.30267,1,0,0
0,-459.831,-2.75828,1.43156,0.958606,0.21312,2.71846,1.56548,1.39133,1,0,0
0,-460.332,-2.5087,1.46454,0.972693,0.292162,2.51602,1.55496,1.36809,1,0,0
0,-458.065,-0.461813,1.46617,0.989022,0.264408,2.70774,1.48062,1.34021,1,0,0
0,-459.027,-1.99784,1.43681,0.962471,0.265536,2.80095,1.44746,1.37382,1,0,0
0,-459.553,-2.89634,1.52296,1.01297,0.287192,2.57873,1.48166,1.38267,1,0,0
0,-460.325,-1.7492,1.42692,0.993366,0.263194,2.66111,1.37303,1.3539,1,0,0
0,-457.187,-1.27798,1.46338,0.985536,0.259431,2.72643,1.53862,1.40498,1,0,0
0,-460.133,-2.9525,1.50411,1.0168,0.270758,2.51533,1.45144,1.37352,1,0,0
0,-458.992,-1.30375,1.43502,0.991691,0.233199,2.58713,1.49244,1.36997,1,0,0
0,-458.459,-2.76112,1.42579,1.00769,0.302751,2.74672,1.47315,1.40586,1,0,0
0,-458.555,-1.64802,1.46832,0.963256,0.260497,2.74619,1.46315,1.40307,1,0,0
0,-461.877,-2.69853,1.49185,0.940434,0.222987,2.59309,1.51863,1.38909,1,0,0
0,-458.099,-2.6794,1.49903,1.05342,0.256594,2.77177,1.47349,1.40175,1,0,0
0,-460.353,-3.17783,1.42576,1.05316,0.228239,2.57344,1.39468,1.37566,1,0,0
0,-462.377,-5.4119,1.45082,0.947408,0.258727,2.53684,1.71627,1.31842,1,0,0
0,-458.826,-1.0668,1.45769,0.955436,0.265627,2.66545,1.4878,1.39538,1,0,0
0,-459.773,-1.44868,1.49552,0.981821,0.236314,2.59659,1.48214,1.3801,1,0,0
0,-461.404,-2.46933,1.45864,0.938576,0.257622,2.75426,1.39135,1.39102,1,0,0
0,-457.48,-1.591,1.50462,1.02321,0.246958,2.75967,1.52869,1.35477,1,0,0
0,-456.705,-0.964353,1.45955,1.02658,0.27419,2.71194,1.60393,1.37868,1,0,0
0,-462.154,-3.72434,1.4431,0.972048,0.291685,2.6367,1.49544,1.29391,1,0,0
0,-462.681,-7.62814,1.40565,0.901674,0.353879,2.72767,1.39225,1.38183,1,0,0
0,-458.335,-1.41218,1.49518,1.01398,0.2493,2.57974,1.48374,1.38108,1,0,0
0,-458.055,-1.32126,1.46119,1.05958,0.265047,2.72026,1.45436,1.33766,1,0,0
0,-459.172,-2.51665,1.44844,0.994534,0.237903,2.64418,1.59747,1.31031,1,0,0
0,-465.94,-6.68013,1.53412,1.04676,0.284681,2.57237,1.50349,1.29362,1,0,0
0,-459.613,-3.88311,1.42381,0.993179,0.307851,2.76146,1.69525,1.36429,1,0,0
0,-460.149,-2.86462,1.41291,1.0065,0.271891,2.69307,1.48475,1.41477,1,0,0
0,-460.034,-1.29688,1.47197,0.97817,0.217077,2.68674,1.45641,1.37803,1,0,0
0,-456.503,-2.30758,1.48019,0.982539,0.280249,2.84116,1.54454,1.3602,1,0,0
0,-469.307,-8.1616,1.56093,0.975794,0.220811,2.49939,1.405,1.36043,1,0,0
0,-459.975,-3.69254,1.49284,1.04818,0.257566,2.70011,1.62793,1.30543,1,0,0
0,-459.342,-3.71149,1.50685,0.917219,0.259669,2.78918,1.57903,1.36831,1,0,0
0,-458.664,-2.56177,1.5212,1.04902,0.287009,2.67029,1.4669,1.34663,1,0,0
0,-461.878,-1.82422,1.47045,0.981327,0.223707,2.59173,1.3997,1.36138,1,0,0
0,-458.545,-3.01509,1.46532,1.09186,0.242994,2.63455,1.66048,1.37189,1,0,0
0,-457.613,-2.91282,1.45903,1.05933,0.313439,2.75905,1.46414,1.39988,1,0,0
0,-462.646,-3.5215,1.50408,0.981344,0.236858,2.52108,1.42028,1.38596,1,0,0
0,-466.873,-3.50906,1.50154,0.901549,0.240041,2.62513,1.44374,1.35943,1,0,0
0,-457.681,-3.04164,1.43916,0.982948,0.280909,2.85024,1.57358,1.3832,1,0,0
0,-459.407,-4.76728,1.50676,1.0355,0.265454,2.90671,1.45585,1.36445,1,0,0
0,-458.287,-3.04413,1.48608,1.03051,0.309136,2.72547,1.34192,1.35422,1,0,0
0,-464.003,-2.45222,1.48851,0.952682,0.280455,2.61817,1.40543,1.32849,1,0,0
0,-458.019,-1.79081,1.46,1.04688,0.27707,2.78575,1.56625,1.3833,1,0,0
0,-459.275,-1.2394,1.49887,1.0082,0.229879,2.66906,1.44561,1.36266,1,0,0
0,-457.586,-1.48641,1.47941,0.989303,0.264563,2.6769,1.50774,1.41207,1,0,0
0,-461.965,-5.21513,1.49219,0.911517,0.352142,2.70361,1.43888,1.38313,1,0,0
0,-456.888,-1.11224,1.4553,1.03788,0.246576,2.61841,1.55396,1.38987,1,0,0
0,-457.322,-1.8942,1.50021,1.05572,0.283822,2.60025,1.52833,1.37117,1,0,0
0,-459.038,-2.05565,1.44366,0.969323,0.212778,2.73057,1.56193,1.34728,1,0,0
0,-457.906,-1.61577,1.44305,1.0056,0.311807,2.6091,1.56754,1.35858,1,0,0
0,-457.534,-2.09617,1.45313,1.00393,0.270501,2.76808,1.5814,1.40749,1,0,0
0,-468.748,-5.05671,1.45754,0.918559,0.259766,2.55509,1.30304,1.36875,1,0,0
0,-458.303,-2.71755,1.49245,1.06323,0.288819,2.63751,1.64079,1.38354,1,0,0
0,-467.066,-4.07462,1.50402,0.921365,0.228414,2.61716,1.37335,1.3805,1,0,0
0,-458.986,-3.87706,1.44776,1.10135,0.278997,2.62312,1.40303,1.3213,1,0,0
0,-464.168,-4.73307,1.43587,0.880178,0.266949,2.71645,1.51358,1.32579,1,0,0
0,-460.1,-1.94869,1.4662,0.955206,0.294272,2.62774,1.5993,1.33525,1,0,0
0,-458.97,-3.29143,1.48495,0.999505,0.27299,2.7498,1.67111,1.31804,1,0,0
0,-458.09,-2.00663,1.45423,1.03856,0.257261,2.68325,1.60457,1.31891,1,0,0
0,-459.38,-1.58837,1.42813,0.99566,0.235016,2.76553,1.52226,1.37551,1,0,0
0,-466.743,-5.81612,1.47025,0.919922,0.18356,2.62157,1.4489,1.39825,1,0,0
0,-459.007,-0.746478,1.4358,0.982287,0.248312,2.64485,1.47202,1.34852,1,0,0
0,-457.616,-0.921713,1.47076,1.01373,0.301824,2.65001,1.50147,1.34348,1,0,0
0,-459.6,-1.26804,1.43327,1.01683,0.236311,2.63782,1.41754,1.36779,1,0,0
0,-461.065,-2.68391,1.40529,1.04336,0.265527,2.7282,1.42968,1.35132,1,0,0
0,-459.116,-2.15162,1.47151,1.09308,0.255274,2.72348,1.53074,1.38777,1,0,0
0,-465.799,-4.21465,1.40629,1.03534,0.259488,2.85266,1.56618,1.36768,1,0,0
0,-458.06,-2.07466,1.46666,0.987711,0.338367,2.68952,1.49671,1.34782,1,0,0
0,-457.481,-1.87832,1.483,0.94679,0.281436,2.78506,1.52043,1.36979,1,0,0
0,-462.093,-3.24243,1.52442,0.972745,0.210393,2.671,1.47843,1.36091,1,0,0
0,-459.65,-4.26512,1.51288,1.02778,0.309081,2.77716,1.67181,1.36278,1,0,0
0,-458.739,-2.35531,1.44744,0.949991,0.303183,2.75499,1.47733,1.33266,1,0,0
0,-457.065,-1.11374,1.43194,0.977535,0.28004,2.72974,1.55075,1.35815,1,0,0
0,-468.936,-6.96302,1.46214,0.996931,0.184249,2.71273,1.26773,1.37429,1,0,0
0,-462.69,-3.10293,1.44937,0.943585,0.288279,2.55704,1.40333,1.39175,1,0,0
0,-461.252,-1.95411,1.44339,0.967832,0.269536,2.61411,1.37116,1.3825,1,0,0
0,-456.731,-1.35618,1.45948,0.99219,0.237484,2.6617,1.65084,1.35868,1,0,0
0,-459.54,-1.60759,1.45466,1.02301,0.221059,2.59833,1.42391,1.3667,1,0,0
0,-459.107,-5.80012,1.47214,0.961314,0.324057,2.83401,1.69611,1.39662,1,0,0
0,-461.41,-2.21908,1.45599,0.976775,0.220509,2.7901,1.43143,1.34837,1,0,0
0,-456.871,-1.05804,1.43616,1.02288,0.300567,2.67789,1.48994,1.35679,1,0,0
0,-464.551,-4.61404,1.42707,0.925891,0.241884,2.7041,1.42825,1.42639,1,0,0
0,-462.53,-4.49266,1.48681,1.04183,0.195925,2.6094,1.34928,1.36087,1,0,0
0,-459.614,-2.17823,1.42079,0.966331,0.295993,2.59854,1.48629,1.34778,1,0,0
0,-457.609,-0.815262,1.4598,0.977345,0.234356,2.66889,1.5825,1.3527,1,0,0
0,-457.722,-2.02931,1.46961,1.03747,0.219545,2.73938,1.61851,1.36347,1,0,0
0,-457.978,-1.75849,1.46125,1.00567,0.287256,2.63642,1.67005,1.3569,1,0,0
0,-460.859,-2.75333,1.52496,0.982086,0.263012,2.58687,1.57751,1.35995,1,0,0
0,-462.128,-4.15969,1.46747,0.947192,0.30697,2.50898,1.61562,1.37947,1,0,0
0,-459.391,-2.92913,1.45177,0.97405,0.351781,2.65061,1.56249,1.35709,1,0,0
0,-460.308,-3.21588,1.48246,0.952963,0.337589,2.61646,1.48159,1.39128,1,0,0
0,-459.91,-2.38447,1.50206,1.03852,0.229216,2.58813,1.42919,1.34933,1,0,0
0,-462.41,-2.38463,1.48415,0.931709,0.306642,2.61736,1.5074,1.34693,1,0,0
0,-461.48,-2.13648,1.4912,0.93144,0.269857,2.65321,1.45235,1.39235,1,0,0
0,-458.342,-3.5417,1.46726,0.911996,0.271665,2.8227,1.53955,1.38043,1,0,0
0,-466.26,-3.72049,1.4972,0.893969,0.279439,2.66636,1.44342,1.34506,1,0,0
0,-460.1,-2.81007,1.46934,1.08433,0.247221,2.6895,1.37532,1.33539,1,0,0
0,-457.069,-0.34097,1.46289,0.988238,0.266447,2.66886,1.51676,1.38551,1,0,0
0,-460.655,-3.35692,1.50565,1.02267,0.262165,2.51242,1.41505,1.37112,1,0,0
0,-461.763,-4.74428,1.47159,0.918084,0.345449,2.66885,1.64149,1.37138,1,0,0
0,-457.451,-2.16768,1.50725,0.983853,0.244899,2.78076,1.53188,1.38373,1,0,0
0,-466.521,-4.46766,1.50346,0.961356,0.285729,2.62401,1.47398,1.29409,1,0,0
0,-462.695,-3.41856,1.39338,0.984051,0.247246,2.70158,1.39866,1.35432,1,0,0
0,-461.221,-1.99498,1.44359,0.933803,0.29587,2.61325,1.459,1.36137,1,0,0
0,-462.049,-2.83098,1.49593,1.00901,0.232298,2.66808,1.45841,1.30783,1,0,0
0,-457.154,-1.24991,1.46043,1.0517,0.247826,2.68951,1.6175,1.36794,1,0,0
0,-457.907,-2.54907,1.4595,1.0303,0.222545,2.5344,1.56499,1.34931,1,0,0
0,-460.517,-2.57898,1.51139,1.03047,0.255946,2.62582,1.5157,1.31998,1,0,0
0,-458.724,-2.18051,1.46032,0.954428,0.259598,2.75782,1.57058,1.32233,1,0,0
0,-456.692,-0.856757,1.46512,1.01289,0.303605,2.67821,1.55596,1.37077,1,0,0
0,-458.675,-0.563614,1.47409,1.00846,0.234571,2.66778,1.45922,1.35049,1,0,0
